,Text,Label
0,At,O
1,least,O
2,3,O
3,different,O
4,groups,O
5,have,O
6,been,O
7,leveraging,O
8,the,O
9,NSA,O
10,EternalBlue,B-Malware
11,exploit,O
12,weeks,O
13,before,O
14,the,O
15,WannaCry,B-Malware
16,attacks,O
17,",",O
18,here,O
19,’,O
20,s,O
21,the,O
22,evidence,O
23,.,O
24,In,O
25,the,O
26,last,O
27,days,O
28,",",O
29,security,O
30,experts,O
31,discovered,O
32,numerous,O
33,attacks,O
34,that,O
35,have,O
36,been,O
37,leveraging,O
38,the,O
39,same,O
40,EternalBlue,B-Malware
41,exploit,O
42,used,O
43,by,O
44,the,O
45,notorious,O
46,WannaCry,B-Malware
47,ransomware,O
48,.,O
49,The,O
50,Shadow,B-Actor
51,Brokers,I-Actor
52,hacker,O
53,group,O
54,revealed,O
55,the,O
56,exploit,O
57,for,O
58,the,O
59,SMB,O
60,vulnerability,O
61,in,O
62,April,O
63,",",O
64,but,O
65,according,O
66,to,O
67,malware,O
68,researchers,O
69,",",O
70,other,O
71,threats,O
72,used,O
73,it,O
74,such,O
75,as,O
76,the,O
77,Adylkuzz,B-Malware
78,botnet,O
79,that,O
80,is,O
81,active,O
82,since,O
83,April,O
84,24,O
85,.,O
86,Security,O
87,experts,O
88,at,O
89,Cyphort,O
90,found,O
91,evidence,O
92,on,O
93,a,O
94,honeypot,O
95,server,O
96,that,O
97,threat,O
98,actors,O
99,in,O
100,the,O
101,wild,O
102,were,O
103,already,O
104,exploiting,O
105,the,O
106,SMB,O
107,flaw,O
108,in,O
109,early,O
110,May,O
111,to,O
112,deliver,O
113,a,O
114,stealth,O
115,Remote,O
116,Access,O
117,Trojan,O
118,(,O
119,RAT,O
120,),O
121,instead,O
122,of,O
123,ransomware,O
124,.,O
125,The,O
126,RAT,O
127,didn,O
128,’,O
129,t,O
130,show,O
131,worm,O
132,network,O
133,worm,O
134,capabilities,O
135,like,O
136,the,O
137,WannaCry,B-Malware
138,ransomware,O
139,.,O
140,The,O
141,malware,O
142,is,O
143,delivered,O
144,from,O
145,an,O
146,IP,O
147,(,O
148,182,O
149,.,O
150,18,O
151,.,O
152,23,O
153,.,O
154,38,O
155,),O
156,located,O
157,in,O
158,China,O
159,.,O
160,“,O
161,Once,O
162,the,O
163,exploitation,O
164,is,O
165,successful,O
166,",",O
167,the,O
168,attacker,O
169,will,O
170,send,O
171,an,O
172,encrypted,O
173,payload,O
174,as,O
175,a,O
176,shellcode,O
177,.,O
178,The,O
179,shellcode,O
180,is,O
181,encrypted,O
182,via,O
183,XOR,O
184,with,O
185,the,O
186,key,O
187,",",O
188,“,O
189,A9,O
190,CA,O
191,63,O
192,BA,O
193,”.,O
194,The,O
195,shellcode,O
196,has,O
197,an,O
198,embedded,O
199,binary,O
200,in,O
201,it,O
202,as,O
203,shown,O
204,below,O
205,:”,O
206,reads,O
207,the,O
208,analysis,O
209,published,O
210,by,O
211,Cyphort,O
212,.,O
213,“,O
214,The,O
215,embedded,O
216,DLL,O
217,is,O
218,basically,O
219,a,O
220,trojan,O
221,which,O
222,downloads,O
223,additional,O
224,malware,O
225,and,O
226,receives,O
227,commands,O
228,from,O
229,its,O
230,controller,O
231,.”,O
232,Once,O
233,infected,O
234,a,O
235,system,O
236,",",O
237,the,O
238,malicious,O
239,code,O
240,closes,O
241,the,O
242,port,O
243,445,O
244,to,O
245,prevent,O
246,other,O
247,malware,O
248,from,O
249,abusing,O
250,the,O
251,same,O
252,SMB,O
253,flaw,O
254,.,O
255,This,O
256,aspect,O
257,suggests,O
258,the,O
259,attacker,O
260,was,O
261,aware,O
262,of,O
263,the,O
264,EternalBlue,B-Malware
265,vulnerability,O
266,.,O
267,“,O
268,This,O
269,is,O
270,yet,O
271,another,O
272,indication,O
273,that,O
274,the,O
275,malware,O
276,is,O
277,probably,O
278,aware,O
279,of,O
280,the,O
281,Eternal,B-Malware
282,Blue,I-Malware
283,vulnerability,O
284,and,O
285,is,O
286,closing,O
287,it,O
288,.”,O
289,continues,O
290,the,O
291,analysis,O
292,.,O
293,“,O
294,The,O
295,threat,O
296,actors,O
297,probably,O
298,did,O
299,not,O
300,want,O
301,other,O
302,threats,O
303,mingling,O
304,with,O
305,their,O
306,activity,O
307,.,O
308,We,O
309,believe,O
310,that,O
311,the,O
312,group,O
313,behind,O
314,this,O
315,attack,O
316,is,O
317,the,O
318,same,O
319,group,O
320,that,O
321,spreads,O
322,Mirai,B-Malware
323,via,O
324,Windows,O
325,Kaspersky,O
326,discovered,O
327,in,O
328,February,O
329,.,O
330,We,O
331,found,O
332,similarities,O
333,in,O
334,terms,O
335,of,O
336,their,O
337,IOCs,O
338,.”,O
339,The,O
340,RAT,O
341,sets,O
342,the,O
343,following,O
344,Registry,O
345,Run,O
346,entries,O
347,to,O
348,download,O
349,and,O
350,execute,O
351,additional,O
352,malware,O
353,.,O
354,reg,O
355,add,O
356,“,O
357,HKEY_LOCAL_MACHINE,O
358,\,O
359,SOFTWARE,O
360,\,O
361,Microsoft,O
362,\,O
363,Windows,O
364,\,O
365,CurrentVersion,O
366,\,O
367,Run,O
368,”,O
369,/,O
370,v,O
371,“,O
372,start,O
373,”,O
374,/,O
375,d,O
376,“,O
377,regsvr32,O
378,/,O
379,u,O
380,/,O
381,s,O
382,/,O
383,i,O
384,:,O
385,http,O
386,://,O
387,js,O
388,.,O
389,mykings,O
390,.,O
391,top,O
392,:,O
393,280,O
394,/,O
395,v,O
396,.,O
397,sct,O
398,scrobj,O
399,.,O
400,dll,O
401,”,O
402,/,O
403,f,O
404,reg,O
405,add,O
406,“,O
407,HKEY_LOCAL_MACHINE,O
408,\,O
409,SOFTWARE,O
410,\,O
411,Microsoft,O
412,\,O
413,Windows,O
414,\,O
415,CurrentVersion,O
416,\,O
417,Run,O
418,”,O
419,/,O
420,v,O
421,“,O
422,start1,O
423,”,O
424,/,O
425,d,O
426,“,O
427,msiexec,O
428,.,O
429,exe,O
430,/,O
431,i,O
432,http,O
433,://,O
434,js,O
435,.,O
436,mykings,O
437,.,O
438,top,O
439,:,O
440,280,O
441,/,O
442,helloworld,O
443,.,O
444,msi,O
445,/,O
446,q,O
447,”,O
448,/,O
449,f,O
450,The,O
451,malicious,O
452,code,O
453,attempts,O
454,to,O
455,delete,O
456,a,O
457,number,O
458,of,O
459,users,O
460,and,O
