,Text,Label
0,WikiLeaks,O
1,Reveals,O
2,two,O
3,distinct,O
4,malware,O
5,platforms,O
6,codenamed,O
7,AfterMidnight,B-Malware
8,and,O
9,Assassin,B-Malware
10,used,O
11,by,O
12,the,O
13,CIA,O
14,operators,O
15,to,O
16,target,O
17,Windows,O
18,systems,O
19,.,O
20,While,O
21,critical,B-Target
22,infrastructure,I-Target
23,worldwide,O
24,and,O
25,private,B-Target
26,organizations,I-Target
27,were,O
28,ridiculed,O
29,by,O
30,the,O
31,WannaCry,B-Malware
32,attack,O
33,",",O
34,WikiLeaks,O
35,released,O
36,a,O
37,new,O
38,batch,O
39,of,O
40,CIA,O
41,documents,O
42,from,O
43,the,O
44,Vault,O
45,7,O
46,leaks,O
47,.,O
48,The,O
49,new,O
50,dump,O
51,included,O
52,the,O
53,documentation,O
54,related,O
55,to,O
56,two,O
57,CIA,O
58,frameworks,O
59,used,O
60,to,O
61,create,O
62,custom,O
63,malware,O
64,for,O
65,Microsoft,O
66,Windows,O
67,platform,O
68,.,O
69,The,O
70,two,O
71,frameworks,O
72,are,O
73,codenamed,O
74,AfterMidnight,B-Malware
75,and,O
76,Assassin,B-Malware
77,",",O
78,both,O
79,malware,O
80,implements,O
81,classic,O
82,backdoor,O
83,features,O
84,that,O
85,allowed,O
86,the,O
87,CIA,O
88,to,O
89,take,O
90,control,O
91,over,O
92,the,O
93,targeted,O
94,systems,O
95,.,O
96,Since,O
97,March,O
98,",",O
99,WikiLeaks,O
100,obtained,O
101,thousands,O
102,of,O
103,files,O
104,allegedly,O
105,originating,O
106,from,O
107,a,O
108,network,O
109,of,O
110,the,O
111,U,O
112,.,O
113,S,O
114,.,O
115,Central,O
116,Intelligence,O
117,Agency,O
118,(,O
119,CIA,O
120,).,O
121,In,O
122,a,O
123,post,O
124,I,O
125,have,O
126,published,O
127,on,O
128,the,O
129,Infosec,O
130,Institute,O
131,I,O
132,have,O
133,summarized,O
134,what,O
135,has,O
136,happened,O
137,in,O
138,the,O
139,last,O
140,weeks,O
141,and,O
142,what,O
143,has,O
144,been,O
145,disclosed,O
146,by,O
147,the,O
148,organization,O
149,.,O
150,Below,O
151,the,O
152,list,O
153,of,O
154,previous,O
155,batches,O
156,published,O
157,by,O
158,Wikileaks,O
159,:,O
160,The,O
161,Year,O
162,Zero,O
163,that,O
164,revealed,O
165,CIA,O
166,hacking,O
167,exploits,O
168,for,O
169,hardware,O
170,and,O
171,software,O
172,.,O
173,The,O
174,Dark,O
175,Matter,O
176,dump,O
177,is,O
178,containing,O
179,iPhone,O
180,and,O
181,Mac,O
182,hacking,O
183,exploits,O
184,.,O
185,The,O
186,Marble,O
187,batch,O
188,focused,O
189,on,O
190,a,O
191,framework,O
192,used,O
193,by,O
194,the,O
195,CIA,O
196,to,O
197,make,O
198,hard,O
199,the,O
200,attribution,O
201,of,O
202,cyber,O
203,attacks,O
204,.,O
205,The,O
206,Grasshopper,O
207,batch,O
208,that,O
209,reveals,O
210,a,O
211,framework,O
212,to,O
213,customize,O
214,malware,O
215,for,O
216,breaking,O
217,into,O
218,Microsoft,O
219,’,O
220,s,O
221,Windows,O
222,and,O
223,bypassing,O
224,antivirus,O
225,protection,O
226,.,O
227,The,O
228,Scribbles,O
229,Project,O
230,for,O
231,document,O
232,tracking,O
233,.,O
234,The,O
235,Archimedes,O
236,tool,O
237,to,O
238,target,O
239,computers,O
240,inside,O
241,a,O
242,Local,O
243,Area,O
244,Network,O
245,(,O
246,LAN,O
247,).,O
248,According,O
249,to,O
250,WikiLeaks,O
251,",",O
