,Text,Label
0,North,O
1,Korean,O
2,hackers,O
3,belonging,O
4,to,O
5,the,O
6,North,O
7,Korea,O
8,Group,B-Actor
9,123,I-Actor
10,have,O
11,conducted,O
12,at,O
13,least,O
14,six,O
15,different,O
16,massive,O
17,malware,O
18,campaigns,O
19,during,O
20,2017,O
21,.,O
22,North,O
23,Korean,O
24,hackers,O
25,have,O
26,conducted,O
27,at,O
28,least,O
29,six,O
30,different,O
31,massive,O
32,malware,O
33,campaigns,O
34,during,O
35,2017,O
36,",",O
37,most,O
38,of,O
39,them,O
40,against,O
41,targets,O
42,in,O
43,South,O
44,Korea,O
45,.,O
46,Security,O
47,researchers,O
48,from,O
49,Cisco,O
50,’,O
51,s,O
52,Talos,O
53,group,O
54,who,O
55,have,O
56,monitored,O
57,the,O
58,situation,O
59,for,O
60,12,O
61,months,O
62,have,O
63,identified,O
64,a,O
65,North,O
66,Korean,O
67,threat,O
68,actor,O
69,tracked,O
70,by,O
71,the,O
72,experts,O
73,as,O
74,Group,B-Actor
75,123,I-Actor
76,that,O
77,conducted,O
78,numerous,O
79,malware,O
80,attacks,O
81,against,O
82,entities,O
83,in,O
84,the,O
85,South,O
86,.,O
87,In,O
88,three,O
89,differed,O
90,phishing,O
91,campaigns,O
92,tracked,O
93,as,O
94,“,O
95,Golden,B-Campaign
96,Time,I-Campaign
97,"”,",O
98,“,O
99,Evil,B-Campaign
100,New,I-Campaign
101,Year,I-Campaign
102,”,O
103,and,O
104,“,O
105,North,B-Campaign
106,Korean,I-Campaign
107,Human,I-Campaign
108,Rights,I-Campaign
109,”,O
110,South,O
111,Korean,O
112,victims,O
113,were,O
114,specifically,O
115,infected,O
116,with,O
117,the,O
118,Remote,O
119,Access,O
120,Trojan,O
121,ROKRAT,B-Malware
122,.,O
123,“,O
124,On,O
125,January,O
126,2nd,O
127,of,O
128,2018,O
129,",",O
130,the,O
131,“,O
132,Evil,B-Campaign
133,New,I-Campaign
134,Year,I-Campaign
135,2018,I-Campaign
136,”,O
137,was,O
138,started,O
139,.,O
140,This,O
141,campaign,O
142,copies,O
143,the,O
144,approach,O
145,of,O
146,the,O
147,2017,O
148,“,O
149,Evil,B-Campaign
150,New,I-Campaign
151,Year,I-Campaign
152,”,O
153,campaign,O
154,.,O
155,The,O
156,links,O
157,between,O
158,the,O
159,different,O
160,campaigns,O
161,include,O
162,shared,O
163,code,O
164,and,O
165,compiler,O
166,artifacts,O
167,such,O
168,as,O
169,PDB,O
170,(,O
171,Program,O
172,DataBase,O
173,),O
174,patterns,O
175,which,O
176,were,O
177,present,O
178,throughout,O
179,these,O
180,campaigns,O
181,.”,O
182,reads,O
183,the,O
184,analysis,O
185,published,O
186,by,O
187,Talos,O
188,.,O
189,“,O
190,Based,O
191,on,O
192,our,O
193,analysis,O
194,",",O
195,the,O
196,“,O
197,Golden,B-Campaign
198,Time,I-Campaign
199,"”,",O
200,both,O
201,“,O
202,Evil,B-Campaign
203,New,I-Campaign
204,Year,I-Campaign
205,”,O
206,and,O
207,the,O
208,“,O
209,North,B-Campaign
210,Korean,I-Campaign
211,Human,I-Campaign
212,Rights,I-Campaign
213,”,O
214,campaigns,O
215,specifically,O
216,targeted,O
217,South,O
218,Korean,O
219,users,O
220,.”,O
221,The,O
222,ROKRAT,B-Malware
223,RAT,O
224,was,O
225,used,O
226,to,O
227,target,O
228,Korean,O
229,targets,O
230,using,O
231,the,O
232,popular,O
233,Korean,O
234,Microsoft,O
235,Word,O
236,alternative,O
237,Hangul,O
238,Word,O
239,Processor,O
240,(,O
241,HWP,O
242,).,O
243,In,O
244,the,O
245,past,O
246,",",O
247,we,O
248,saw,O
249,other,O
250,attacks,O
251,against,O
252,people,O
253,using,O
254,the,O
255,HWP,O
256,application,O
257,.,O
258,The,O
259,three,O
260,campaigns,O
261,leveraged,O
262,on,O
263,a,O
264,payload,O
265,in,O
266,the,O
267,Hancom,O
268,Hangul,O
269,Office,O
270,Suite,O
271,",",O
272,North,O
