,Text,Label
0,The,O
1,China,O
2,-,O
3,linked,O
4,DragonOK,B-Actor
5,continues,O
6,updating,O
7,tools,O
8,and,O
9,tactics,O
10,and,O
11,targeted,O
12,entities,O
13,in,O
14,various,O
15,countries,O
16,",",O
17,including,O
18,Russia,O
19,and,O
20,Tibet,O
21,.,O
22,It,O
23,was,O
24,September,O
25,2014,O
26,",",O
27,when,O
28,security,O
29,researchers,O
30,at,O
31,FireEye,O
32,spotted,O
33,for,O
34,the,O
35,first,O
36,time,O
37,the,O
38,cyber,O
39,espionage,O
40,activities,O
41,of,O
42,a,O
43,Chinese,O
44,state,O
45,-,O
46,sponsored,O
47,group,O
48,dubbed,O
49,DragonOK,B-Actor
50,.,O
51,At,O
52,the,O
53,time,O
54,",",O
55,FireEye,O
56,discovered,O
57,two,O
58,hacking,O
59,campaigns,O
60,conducted,O
61,by,O
62,distinct,O
63,groups,O
64,operating,O
65,in,O
66,separate,O
67,regions,O
68,of,O
69,China,O
70,that,O
71,seem,O
72,to,O
73,work,O
74,in,O
75,parallel,O
76,.,O
77,The,O
78,first,O
79,team,O
80,of,O
81,hackers,O
82,named,O
83,Moafee,B-Actor
84,",",O
85,targeted,O
86,military,B-Target
87,and,O
88,government,B-Target
89,organizations,O
90,which,O
91,were,O
92,in,O
93,some,O
94,way,O
95,involved,O
96,in,O
97,South,O
98,China,O
99,sea,O
100,dispute,O
101,.,O
102,The,O
103,attackers,O
104,hit,O
105,different,O
106,organizations,O
107,as,O
108,explained,O
109,by,O
110,the,O
111,researchers,O
112,at,O
113,FireEye,O
114,in,O
115,a,O
116,blog,O
117,post,O
118,",",O
119,and,O
120,appears,O
121,to,O
122,operate,O
123,from,O
124,the,O
125,Guangdong,O
126,Province,O
127,and,O
128,hit,O
129,entities,O
130,working,O
131,in,O
132,the,O
133,defense,B-Target
134,industry,I-Target
135,in,O
136,the,O
137,United,O
138,States,O
139,.,O
140,The,O
141,second,O
142,team,O
143,",",O
144,dubbed,O
145,DragonOK,B-Actor
146,",",O
147,conducted,O
148,corporate,O
149,espionage,O
150,operations,O
151,on,O
152,high,O
153,-,O
154,tech,O
155,and,O
156,manufacturing,B-Target
157,companies,O
158,in,O
159,Japan,O
160,and,O
161,Taiwan,O
162,.,O
163,DragonOK,B-Actor
164,is,O
165,back,O
166,and,O
167,recently,O
168,targeted,O
169,Japanese,B-Target
170,organizations,I-Target
171,in,O
172,several,O
173,industries,O
174,",",O
175,including,O
176,manufacturing,B-Target
177,",",O
178,technology,B-Target
179,",",O
180,energy,B-Target
181,",",O
182,higher,B-Target
183,education,I-Target
184,and,O
185,semiconductor,B-Target
186,.,O
187,While,O
188,Japan,O
189,is,O
190,considered,O
191,the,O
192,main,O
193,target,O
194,of,O
195,the,O
196,APT,O
