,Text,Label
0,A,O
1,FBI,O
2,-,O
3,DHS,O
4,JAR,O
5,report,O
6,released,O
7,implicated,O
8,Russian,O
9,hacking,O
10,group,O
11,APT28,B-Actor
12,and,O
13,APT29,B-Actor
14,in,O
15,attacks,O
16,against,O
17,2016,O
18,Presidential,O
19,Election,O
20,.,O
21,The,O
22,Department,O
23,of,O
24,Homeland,O
25,Security,O
26,(,O
27,DHS,O
28,),O
29,and,O
30,the,O
31,Federal,O
32,Bureau,O
33,of,O
34,Investigation,O
35,(,O
36,FBI,O
37,),O
38,published,O
39,on,O
40,Thursday,O
41,a,O
42,Joint,O
43,Analysis,O
44,Report,O
45,(,O
46,JAR,O
47,),O
48,that,O
49,provides,O
50,information,O
51,about,O
52,the,O
53,tools,O
54,",",O
55,infrastructure,O
56,and,O
57,TTPs,O
58,used,O
59,by,O
60,the,O
61,Russian,O
62,civilian,O
63,and,O
64,military,O
65,intelligence,O
66,Services,O
67,(,O
68,RIS,O
69,),O
70,against,O
71,United,O
72,States,O
73,election,O
74,.,O
75,U,O
76,.,O
77,S,O
78,.,O
79,Government,O
80,linked,O
81,the,O
82,cyber,O
83,activity,O
84,to,O
85,a,O
86,Russian,O
87,threat,O
88,actor,O
89,designated,O
90,as,O
91,GRIZZLY,B-Actor
92,STEPPE,I-Actor
93,.,O
94,This,O
95,is,O
96,the,O
97,first,O
98,time,O
99,that,O
100,the,O
101,JAR,O
102,attributes,O
103,a,O
104,malicious,O
105,cyber,O
106,activity,O
107,to,O
108,specific,O
109,countries,O
110,or,O
111,threat,O
112,actors,O
113,.,O
114,“,O
115,In,O
116,foreign,O
117,countries,O
118,",",O
119,RIS,O
120,actors,O
121,conducted,O
122,damaging,O
123,and,O
124,/,O
125,or,O
126,disruptive,O
127,cyber,O
128,-,O
129,attacks,O
130,",",O
131,including,O
132,attacks,O
133,on,O
134,critical,B-Target
135,infrastructure,I-Target
136,networks,I-Target
137,.,O
138,In,O
139,some,O
140,cases,O
141,",",O
142,RIS,O
143,actors,O
144,masqueraded,O
145,as,O
146,third,O
147,parties,O
148,",",O
149,hiding,O
150,behind,O
151,false,O
152,online,O
153,personas,O
154,designed,O
155,to,O
156,cause,O
157,the,O
158,victim,O
159,to,O
160,misattribute,O
161,the,O
162,source,O
163,of,O
164,the,O
165,attack,O
166,.,O
167,This,O
168,JAR,O
169,provides,O
170,technical,O
171,indicators,O
172,related,O
173,to,O
174,many,O
175,of,O
176,these,O
177,operations,O
178,",",O
179,recommended,O
180,mitigations,O
181,",",O
182,suggested,O
183,actions,O
184,to,O
185,take,O
186,in,O
187,response,O
188,to,O
189,the,O
190,indicators,O
191,provided,O
192,",",O
193,and,O
194,information,O
195,on,O
196,how,O
197,to,O
198,report,O
199,such,O
200,incidents,O
201,to,O
202,the,O
203,U,O
204,.,O
205,S,O
206,.,O
207,Government,O
208,.”,O
209,States,O
210,the,O
211,report,O
212,.,O
213,Despite,O
214,the,O
215,vast,O
216,majority,O
217,of,O
218,information,O
219,reported,O
220,in,O
221,the,O
222,JAR,O
223,were,O
224,known,O
225,to,O
226,the,O
227,experts,O
228,I,O
229,invite,O
230,you,O
231,to,O
232,focus,O
233,on,O
234,the,O
235,first,O
236,statement,O
237,of,O
238,the,O
239,above,O
240,excerpt,O
241,",",O
242,because,O
243,according,O
244,to,O
245,the,O
246,President,O
247,Obama,O
248,’,O
249,executive,O
250,order,O
251,issued,O
252,in,O
253,April,O
254,2015,O
255,",",O
256,an,O
257,attack,O
258,against,O
259,critical,O
260,infrastructure,O
261,can,O
262,trigger,O
263,an,O
264,unpredictable,O
265,cyber,O
266,response,O
267,of,O
268,the,O
269,US,O
270,Government,O
271,.,O
272,The,O
273,JAR,O
274,reports,O
275,the,O
276,activity,O
277,of,O
278,two,O
279,different,O
280,RIS,O
281,actors,O
282,",",O
283,the,O
284,APT28,B-Actor
285,and,O
286,the,O
287,APT29,B-Actor
288,",",O
289,that,O
290,participated,O
291,in,O
292,the,O
293,cyber,O
294,attacks,O
295,on,O
296,a,O
297,US,B-Target
298,political,I-Target
299,party,I-Target
300,.,O
301,The,O
302,APT29,B-Actor
303,known,O
304,as,O
305,(,O
306,Cozy,B-Actor
307,Bear,I-Actor
308,",",O
309,Office,B-Actor
310,Monkeys,I-Actor
311,",",O
312,CozyCar,B-Actor
313,",",O
314,The,B-Actor
315,Dukes,I-Actor
316,and,O
317,CozyDuke,B-Actor
318,),O
319,broke,O
320,into,O
321,the,O
322,party,O
323,’,O
324,s,O
325,systems,O
326,in,O
327,summer,O
328,2015,O
329,.,O
330,The,O
331,APT28,B-Actor
332,known,O
333,as,O
334,(,O
335,Fancy,B-Actor
336,Bear,I-Actor
337,",",O
338,Pawn,B-Actor
339,Storm,I-Actor
340,",",O
341,Sofacy,B-Actor
342,Group,O
343,",",O
344,Sednit,B-Actor
345,and,O
346,STRONTIUM,B-Actor
347,),O
348,entered,O
349,in,O
350,spring,O
351,2016,O
352,.,O
353,Both,O
354,groups,O
355,and,O
356,their,O
357,activities,O
358,were,O
