,Text,Label
0,Researchers,O
1,at,O
2,FireEye,O
3,speculate,O
4,that,O
5,the,O
6,APT,O
7,group,O
8,tracked,O
9,as,O
10,APT37,B-Actor
11,(,O
12,aka,O
13,Reaper,B-Actor
14,",",O
15,Group123,B-Actor
16,",",O
17,ScarCruft,B-Actor
18,),O
19,operated,O
20,on,O
21,behalf,O
22,of,O
23,the,O
24,North,O
25,Korean,O
26,government,O
27,.,O
28,Here,O
29,we,O
30,are,O
31,to,O
32,speak,O
33,about,O
34,a,O
35,nation,O
36,-,O
37,state,O
38,actor,O
39,dubbed,O
40,APT37,B-Actor
41,(,O
42,aka,O
43,Reaper,B-Actor
44,",",O
45,Group123,B-Actor
46,",",O
47,ScarCruft,B-Actor
48,),O
49,that,O
50,is,O
51,believed,O
52,to,O
53,be,O
54,operating,O
55,on,O
56,behalf,O
57,of,O
58,the,O
59,North,O
60,Korean,O
61,government,O
62,.,O
63,APT37,B-Actor
64,has,O
65,been,O
66,active,O
67,since,O
68,at,O
69,least,O
70,2012,O
71,",",O
72,it,O
73,made,O
74,the,O
75,headlines,O
76,in,O
77,early,O
78,February,O
79,when,O
80,researchers,O
81,revealed,O
82,that,O
83,the,O
84,APT,O
85,group,O
86,leveraged,O
87,a,O
88,zero,O
89,-,O
90,day,O
91,vulnerability,O
92,in,O
93,Adobe,O
94,Flash,O
95,Player,O
96,to,O
97,deliver,O
98,malware,O
99,to,O
100,South,O
101,Korean,O
102,users,O
103,.,O
104,Cyber,O
105,attacks,O
106,conducted,O
107,by,O
108,the,O
109,APT37,B-Actor
110,group,O
111,mainly,O
112,targeted,O
113,government,B-Target
114,",",O
115,defense,B-Target
116,",",O
117,military,B-Target
118,",",O
119,and,O
120,media,B-Target
121,organizations,I-Target
122,in,O
123,South,O
124,Korea,O
125,.,O
126,FireEye,O
127,linked,O
128,the,O
129,APT37,B-Actor
130,group,O
131,to,O
132,the,O
133,North,O
134,Korean,O
135,government,O
136,based,O
137,on,O
138,the,O
139,following,O
140,clues,O
141,:,O
142,the,O
143,use,O
144,of,O
145,a,O
146,North,O
147,Korean,O
148,IP,O
149,;,O
150,malware,O
151,compilation,O
152,timestamps,O
153,consistent,O
154,with,O
155,a,O
156,developer,O
157,operating,O
158,in,O
159,the,O
160,North,O
161,Korea,O
162,time,O
163,zone,O
164,(,O
165,UTC,O
166,+,O
167,8,O
168,:,O
169,30,O
170,),O
171,and,O
172,follows,O
173,what,O
174,is,O
175,believed,O
176,to,O
177,be,O
178,a,O
179,typical,O
180,North,O
181,Korean,O
182,workday,O
183,;,O
184,zone,O
185,(,O
186,UTC,O
187,+,O
188,8,O
189,:,O
190,30,O
191,),O
192,and,O
193,follows,O
194,what,O
195,is,O
196,believed,O
197,to,O
198,be,O
199,a,O
200,typical,O
201,North,O
202,Korean,O
203,workday,O
204,;,O
205,objectives,O
206,that,O
207,align,O
208,with,O
209,Pyongyang,O
210,’,O
211,s,O
212,interests,O
213,(,O
214,i,O
215,.,O
216,e,O
217,.,O
218,organizations,O
219,and,O
220,individuals,O
221,involved,O
222,in,O
223,Korean,O
224,Peninsula,O
225,reunification,O
226,efforts,O
227,);,O
228,Researchers,O
229,from,O
230,FireEye,O
231,revealed,O
232,that,O
233,the,O
234,nation,O
235,-,O
236,state,O
237,actor,O
238,also,O
239,targeted,O
240,entities,O
241,in,O
242,Japan,O
243,",",O
244,Vietnam,O
245,",",O
246,and,O
247,even,O
248,the,O
249,Middle,O
250,East,O
251,in,O
252,2017,O
253,.,O
254,The,O
255,hackers,O
256,targeted,O
257,organizations,O
258,in,O
259,the,O
260,chemicals,B-Target
261,",",O
262,manufacturing,B-Target
263,",",O
264,electronics,B-Target
265,",",O
266,aerospace,B-Target
267,",",O
268,healthcare,B-Target
269,",",O
270,and,O
271,automotive,B-Target
272,sectors,O
273,.,O
274,“,O
275,APT37,B-Actor
276,has,O
277,likely,O
278,been,O
279,active,O
280,since,O
281,at,O
282,least,O
283,2012,O
284,and,O
285,focuses,O
286,on,O
287,targeting,O
288,the,O
289,public,O
290,and,O
291,private,O
292,sectors,O
293,primarily,O
294,in,O
295,South,O
296,Korea,O
297,.,O
298,In,O
299,2017,O
300,",",O
301,APT37,B-Actor
302,expanded,O
303,its,O
304,targeting,O
305,beyond,O
306,the,O
307,Korean,O
308,peninsula,O
309,to,O
310,include,O
311,Japan,O
312,",",O
313,Vietnam,O
314,and,O
315,the,O
316,Middle,O
317,East,O
318,",",O
319,and,O
320,to,O
321,a,O
322,wider,O
323,range,O
324,of,O
325,industry,O
326,verticals,O
327,",",O
328,including,O
329,chemicals,B-Target
330,",",O
331,electronics,B-Target
332,",",O
333,manufacturing,B-Target
334,",",O
335,aerospace,B-Target
336,",",O
337,automotive,B-Target
338,and,O
339,healthcare,B-Target
340,entities,O
341,”,O
342,reads,O
343,the,O
344,report,O
345,published,O
346,by,O
347,FireEye,O
348,.,O
349,Experts,O
350,revealed,O
351,that,O
352,in,O
353,2017,O
354,",",O
355,the,O
356,APT37,B-Actor
357,targeted,O
358,a,O
359,Middle,O
360,Eastern,O
361,company,O
362,that,O
363,entered,O
364,into,O
365,a,O
366,joint,O
367,venture,O
368,with,O
369,the,O
370,North,O
371,Korean,O
372,government,O
373,to,O
374,provide,O
375,telecommunications,O
376,service,O
377,to,O
378,the,O
379,country,O
380,.,O
381,The,O
382,hackers,O
383,leveraged,O
384,several,O
385,vulnerabilities,O
386,in,O
387,Flash,O
388,Player,O
389,and,O
390,in,O
391,the,O
392,Hangul,O
393,Word,O
394,Processor,O
395,to,O
396,deliver,O
397,several,O
398,types,O
399,of,O
400,malware,O
401,.,O
402,The,O
403,arsenal,O
404,of,O
405,the,O
406,group,O
407,includes,O
408,the,O
409,RUHAPPY,B-Malware
410,wiper,O
411,",",O
412,the,O
413,CORALDECK,B-Malware
414,exfiltration,O
415,tool,O
416,",",O
417,the,O
