,Text,Label
0,The,O
1,Russian,O
2,state,O
3,-,O
4,actor,O
5,dubbed,O
6,Gamaredon,B-Actor
7,is,O
8,back,O
9,and,O
10,has,O
11,been,O
12,using,O
13,a,O
14,custom,O
15,-,O
16,developed,O
17,malware,O
18,in,O
19,a,O
20,new,O
21,cyber,O
22,espionage,O
23,campaign,O
24,.,O
25,According,O
26,to,O
27,the,O
28,experts,O
29,from,O
30,Palo,O
31,Alto,O
32,Networks,O
33,",",O
34,a,O
35,Russian,O
36,state,O
37,-,O
38,actor,O
39,dubbed,O
40,Gamaredon,B-Actor
41,has,O
42,been,O
43,using,O
44,a,O
45,custom,O
46,-,O
47,developed,O
48,malware,O
49,in,O
50,cyber,O
51,espionage,O
52,campaign,O
53,on,O
54,the,O
55,Ukrainian,O
56,government,B-Target
57,",",O
58,military,B-Target
59,and,O
60,law,B-Target
61,enforcement,I-Target
62,officials,I-Target
63,.,O
64,The,O
65,Gamaredon,B-Actor
66,APT,O
67,was,O
68,first,O
69,spotted,O
70,in,O
71,2013,O
72,",",O
73,last,O
74,year,O
75,researchers,O
76,at,O
77,LookingGlass,O
78,have,O
79,shared,O
80,the,O
81,details,O
82,of,O
83,a,O
84,cyber,O
85,espionage,O
86,campaign,O
87,",",O
88,tracked,O
89,as,O
90,Operation,B-Campaign
91,Armageddon,I-Campaign
92,",",O
93,targeting,O
94,Ukrainian,B-Target
95,entities,I-Target
96,.,O
97,The,O
98,Security,O
99,Service,O
100,of,O
101,Ukraine,O
102,(,O
103,SBU,O
104,),O
105,blamed,O
106,the,O
107,Russia,O
108,’,O
109,s,O
110,Federal,O
111,Security,O
112,Service,O
113,(,O
114,FSB,O
115,),O
116,for,O
117,the,O
118,cyber,O
119,attacks,O
120,.,O
121,The,O
122,Gamaredon,B-Actor
123,group,O
124,leveraged,O
125,on,O
126,spear,O
127,-,O
128,phishing,O
129,emails,O
130,to,O
131,deliver,O
132,common,O
133,remote,O
134,access,O
135,tools,O
136,(,O
137,RATs,O
138,"),",O
139,such,O
140,as,O
141,UltraVNC,B-Malware
142,and,O
143,Remote,B-Malware
144,Manipulator,I-Malware
145,System,I-Malware
146,(,O
147,RMS,B-Malware
148,).,O
149,Back,O
150,to,O
151,the,O
152,present,O
153,",",O
154,researchers,O
155,from,O
156,Palo,O
157,Alto,O
158,Networks,O
159,discovered,O
160,that,O
161,threat,O
162,actors,O
163,behind,O
164,the,O
165,Gamaredon,B-Actor
166,APT,O
167,group,O
168,have,O
169,started,O
170,using,O
171,a,O
172,new,O
173,",",O
174,custom,O
175,-,O
176,built,O
177,malware,O
178,instead,O
179,of,O
180,common,O
181,RATs,O
182,.,O
183,“,O
184,In,O
185,the,O
186,past,O
187,",",O
188,the,O
189,Gamaredon,B-Actor
190,Group,O
191,has,O
192,relied,O
193,heavily,O
194,on,O
195,off,O
196,-,O
197,the,O
198,-,O
199,shelf,O
200,tools,O
201,.,O
202,Our,O
203,new,O
204,research,O
205,shows,O
206,the,O
207,Gamaredon,B-Actor
208,Group,O
209,have,O
210,made,O
211,a,O
212,shift,O
213,to,O
214,custom,O
215,-,O
216,developed,O
217,malware,O
218,.”,O
219,reads,O
220,the,O
221,analysis,O
222,published,O
223,by,O
224,PaloAlto,O
225,Networks,O
226,.,O
227,Below,O
228,the,O
229,main,O
230,featured,O
231,implemented,O
232,in,O
233,the,O
234,custom,O
235,-,O
236,developed,O
237,malware,O
238,:,O
239,A,O
240,mechanism,O
241,for,O
242,downloading,O
243,and,O
244,executing,O
245,additional,O
246,payloads,O
247,of,O
248,their,O
249,choice,O
250,The,O
251,ability,O
252,to,O
253,scan,O
254,system,O
255,drives,O
256,for,O
257,specific,O
258,file,O
259,types,O
260,The,O
261,ability,O
262,to,O
263,capture,O
264,screenshots,O
265,The,O
266,ability,O
267,to,O
268,remotely,O
269,execute,O
270,commands,O
271,on,O
272,the,O
273,system,O
274,in,O
275,the,O
276,user,O
277,’,O
278,s,O
279,security,O
280,context,O
281,The,O
282,new,O
283,malware,O
284,appears,O
285,very,O
286,sophisticated,O
287,and,O
288,it,O
289,is,O
290,able,O
291,to,O
292,avoid,O
293,the,O
294,detection,O
295,of,O
296,security,O
297,solutions,O
298,The,O
299,experts,O
300,are,O
301,not,O
302,sure,O
303,the,O
304,latest,O
305,attacks,O
306,are,O
307,also,O
308,part,O
309,of,O
310,the,O
311,Operation,B-Campaign
312,Armageddon,I-Campaign
313,or,O
314,if,O
315,the,O
316,threat,O
317,actors,O
318,have,O
319,started,O
320,a,O
321,new,O
322,cyber,O
323,espionage,O
