,Text,Label
0,Experts,O
1,at,O
2,FireEye,O
3,uncovered,O
4,a,O
5,new,O
6,massive,O
7,phishing,O
8,campaign,O
9,conducted,O
10,by,O
11,TEMP,O
12,.,O
13,Zagros,O
14,group,O
15,targeting,O
16,Asia,O
17,and,O
18,Middle,O
19,East,O
20,regions,O
21,from,O
22,January,O
23,2018,O
24,to,O
25,March,O
26,2018,O
27,.,O
28,Iranian,O
29,hackers,O
30,are,O
31,one,O
32,of,O
33,the,O
34,most,O
35,active,O
36,in,O
37,this,O
38,period,O
39,",",O
40,researchers,O
41,at,O
42,FireEye,O
43,uncovered,O
44,a,O
45,new,O
46,massive,O
47,phishing,O
48,campaign,O
49,targeting,O
50,Asia,O
51,and,O
52,Middle,O
53,East,O
54,regions,O
55,from,O
56,January,O
57,2018,O
58,to,O
59,March,O
60,2018,O
61,.,O
62,The,O
63,group,O
64,behind,O
65,the,O
66,campaign,O
67,is,O
68,known,O
69,as,O
70,TEMP,O
71,.,O
72,Zagros,O
73,",",O
74,aka,O
75,MuddyWater,B-Actor
76,",",O
77,and,O
78,according,O
79,to,O
80,the,O
81,experts,O
82,it,O
83,is,O
84,now,O
85,adopting,O
86,new,O
87,tactics,O
88,",",O
89,techniques,O
90,",",O
91,and,O
92,procedures,O
93,.,O
94,“,O
95,We,O
96,observed,O
97,attackers,O
98,leveraging,O
99,the,O
100,latest,O
101,code,O
102,execution,O
103,and,O
104,persistence,O
105,techniques,O
106,to,O
107,distribute,O
108,malicious,O
109,macro,O
110,-,O
111,based,O
112,documents,O
113,to,O
114,individuals,O
115,in,O
116,Asia,O
117,and,O
118,the,O
119,Middle,O
120,East,O
121,.,O
122,We,O
123,attribute,O
124,this,O
125,activity,O
126,to,O
127,TEMP,O
128,.,O
129,Zagros,O
130,(,O
131,reported,O
132,by,O
133,Palo,O
134,Alto,O
135,Networks,O
136,and,O
137,Trend,O
138,Micro,O
139,as,O
140,MuddyWater,B-Actor
141,"),",O
142,an,O
143,Iran,O
144,-,O
145,nexus,O
146,actor,O
147,that,O
148,has,O
149,been,O
150,active,O
151,since,O
152,at,O
153,least,O
154,May,O
155,2017,O
156,.”,O
157,reads,O
158,the,O
159,analysis,O
160,published,O
161,by,O
162,the,O
163,experts,O
164,at,O
165,FireEye,O
166,.,O
167,“,O
168,This,O
169,actor,O
170,has,O
171,engaged,O
172,in,O
173,prolific,O
174,spear,O
175,phishing,O
176,of,O
177,government,B-Target
178,and,O
179,defense,B-Target
180,entities,I-Target
181,in,O
182,Central,O
183,and,O
184,Southwest,O
185,Asia,O
186,.,O
187,The,O
188,spear,O
189,phishing,O
190,emails,O
191,and,O
192,attached,O
193,malicious,O
194,macro,O
195,documents,O
196,typically,O
197,have,O
198,geopolitical,O
199,themes,O
200,.,O
201,When,O
202,successfully,O
203,executed,O
204,",",O
205,the,O
206,malicious,O
207,documents,O
208,install,O
209,a,O
210,backdoor,O
211,we,O
212,track,O
213,as,O
214,POWERSTATS,B-Malware
215,.”,O
216,The,O
217,TEMP,O
218,.,O
219,Zagros,O
220,was,O
221,first,O
222,spotted,O
223,by,O
224,researchers,O
225,at,O
226,PaloAlto,O
227,Networks,O
228,in,O
229,2017,O
230,",",O
231,the,O
232,hackers,O
233,targeted,O
234,various,O
235,industries,O
236,in,O
237,several,O
238,countries,O
239,with,O
240,spear,O
241,-,O
242,phishing,O
243,messages,O
244,.,O
245,Attackers,O
246,used,O
247,weaponized,O
248,documents,O
249,typically,O
250,having,O
251,geopolitical,O
252,themes,O
253,",",O
254,such,O
255,as,O
256,documents,O
257,purporting,O
258,to,O
259,be,O
260,from,O
261,the,O
262,National,O
263,Assembly,O
264,of,O
265,Pakistan,O
266,or,O
267,the,O
268,Institute,O
269,for,O
270,Development,O
271,and,O
272,Research,O
273,in,O
274,Banking,O
275,Technology,O
276,.,O
277,Last,O
278,week,O
279,expert,O
280,at,O
281,Trend,O
282,Micro,O
283,also,O
284,attributed,O
285,the,O
286,new,O
287,wave,O
288,of,O
289,attacks,O
290,to,O
291,the,O
292,MuddyWater,B-Actor
293,threat,O
294,actor,O
295,.,O
296,“,O
297,We,O
298,discovered,O
299,a,O
300,new,O
301,campaign,O
302,targeting,O
303,organizations,O
304,in,O
305,Turkey,O
306,",",O
307,Pakistan,O
308,and,O
309,Tajikistan,O
310,that,O
311,has,O
312,some,O
313,similarities,O
314,with,O
315,an,O
316,earlier,O
317,campaign,O
318,named,O
319,MuddyWater,B-Campaign
320,",",O
321,which,O
322,hit,O
323,various,O
324,industries,O
325,in,O
326,several,O
327,countries,O
328,",",O
329,primarily,O
330,in,O
331,the,O
332,Middle,O
333,East,O
334,and,O
335,Central,O
336,Asia,O
337,.”,O
338,states,O
339,the,O
340,analysis,O
341,published,O
342,by,O
343,Trend,O
344,Micro,O
345,.,O
346,According,O
347,to,O
348,FireEye,O
349,report,O
350,",",O
351,TEMP,O
352,.,O
353,Zagros,O
354,attackers,O
355,are,O
356,adopting,O
357,a,O
358,new,O
359,backdoor,O
360,dubbed,O
361,POWERSTATS,B-Malware
362,for,O
363,backdoors,O
364,and,O
365,the,O
366,reuse,O
367,of,O
368,a,O
369,known,O
370,technique,O
371,for,O
372,lateral,O
373,movements,O
374,.,O
375,Each,O
376,of,O
377,these,O
378,macro,O
379,-,O
380,based,O
381,documents,O
382,used,O
383,similar,O
384,techniques,O
385,for,O
386,code,O
387,execution,O
388,",",O
389,persistence,O
390,",",O
391,and,O
392,communication,O
393,with,O
394,the,O
395,command,O
396,and,O
397,control,O
398,(,O
399,C2,O
400,),O
401,server,O
402,.,O
403,Hackers,O
404,re,O
405,-,O
406,used,O
407,the,O
408,AppLocker,O
409,bypass,O
410,and,O
411,lateral,O
412,movement,O
413,techniques,O
414,for,O
415,the,O
416,purpose,O
417,of,O
418,indirect,O
419,code,O
420,execution,O
421,.,O
422,The,O
423,IP,O
424,address,O
425,in,O
426,the,O
427,lateral,O
428,movement,O
429,techniques,O
430,was,O
431,substituted,O
432,with,O
433,the,O
434,local,O
435,machine,O
436,IP,O
437,address,O
438,to,O
