,Text,Label
0,The,O
1,role,O
2,of,O
3,China,O
4,(,O
5,PRC,O
6,),O
7,in,O
8,the,O
9,worldwide,O
10,cyber,O
11,espionage,O
12,game,O
13,of,O
14,conditioning,O
15,political,O
16,life,O
17,:,O
18,when,O
19,reserved,O
20,information,O
21,are,O
22,brandished,O
23,against,O
24,the,O
25,political,O
26,opponent,O
27,.,O
28,In,O
29,the,O
30,days,O
31,of,O
32,testimony,O
33,of,O
34,U,O
35,.,O
36,S,O
37,.,O
38,Federal,O
39,investigators,O
40,about,O
41,the,O
42,role,O
43,played,O
44,during,O
45,the,O
46,last,O
47,year,O
48,by,O
49,Russians,O
50,",",O
51,their,O
52,alleged,O
53,cyber,O
54,operation,O
55,is,O
56,once,O
57,again,O
58,under,O
59,examination,O
60,.,O
61,The,O
62,mainstream,O
63,media,O
64,is,O
65,bringing,O
66,up,O
67,the,O
68,news,O
69,of,O
70,the,O
71,F,O
72,.,O
73,B,O
74,.,O
75,I,O
76,director,O
77,who,O
78,is,O
79,conducting,O
80,an,O
81,investigation,O
82,regarding,O
83,the,O
84,deploying,O
85,of,O
86,computer,O
87,hackers,O
88,to,O
89,undermine,O
90,the,O
91,presidential,O
92,campaign,O
93,.,O
94,All,O
95,this,O
96,is,O
97,happening,O
98,two,O
99,weeks,O
100,after,O
101,a,O
102,dump,O
103,referred,O
104,as,O
105,Vault,O
106,7,O
107,that,O
108,reportedly,O
109,the,O
110,extensive,O
111,hacking,O
112,capabilities,O
113,of,O
114,the,O
115,CIA,O
116,:,O
117,iPhones,O
118,",",O
119,Android,O
120,devices,O
121,",",O
122,smart,O
123,TVs,O
124,and,O
125,the,O
126,possibility,O
127,to,O
128,turn,O
129,them,O
130,into,O
131,surveillance,O
132,devices,O
133,.,O
134,Then,O
135,Russian,O
136,government,O
137,and,O
138,US,O
139,one,O
140,are,O
141,deploying,O
142,their,O
143,APT,O
144,groups,O
145,:,O
146,are,O
147,they,O
148,the,O
149,only,O
150,ones,O
151,?,O
152,That,O
153,the,O
154,FHAPPI,B-Campaign
155,campaign,I-Campaign
156,was,O
157,really,O
158,nasty,O
159,after,O
160,all,O
161,",",O
162,it,O
163,was,O
164,clear,O
165,to,O
166,everyone,O
167,:,O
168,but,O
169,the,O
170,fact,O
171,that,O
172,the,O
173,attacker,O
174,had,O
175,a,O
176,political,O
177,motivation,O
178,was,O
179,not,O
180,immediately,O
181,understood,O
182,.,O
183,Attackers,O
184,operated,O
185,with,O
186,the,O
187,intent,O
188,to,O
189,cause,O
190,a,O
191,sort,O
192,of,O
193,political,O
194,scandal,O
195,.,O
196,We,O
197,have,O
198,the,O
199,reason,O
200,to,O
201,believe,O
202,the,O
203,attackers,O
204,aimed,O
205,to,O
206,make,O
207,the,O
208,opponent,O
209,losing,O
210,integrity,O
211,or,O
212,popularity,O
213,in,O
214,the,O
215,political,O
216,landscape,O
217,.,O
218,States,O
219,are,O
220,sponsoring,O
221,cyber,O
222,attacks,O
223,leveraging,O
