,Text,Label
0,ClearSky,O
1,Security,O
2,discovered,O
3,a,O
4,new,O
5,campaign,O
6,conducted,O
7,by,O
8,the,O
9,Iranian,O
10,OilRig,B-Actor
11,APT,O
12,leveraging,O
13,digitally,O
14,signed,O
15,malware,O
16,and,O
17,fake,O
18,University,O
19,of,O
20,Oxford,O
21,domains,O
22,.,O
23,The,O
24,OilRig,B-Actor
25,hacker,O
26,group,O
27,is,O
28,an,O
29,Iran,O
30,-,O
31,linked,O
32,APT,O
33,that,O
34,has,O
35,been,O
36,around,O
37,since,O
38,at,O
39,least,O
40,2015,O
41,.,O
42,Researchers,O
43,at,O
44,Palo,O
45,Alto,O
46,Networks,O
47,have,O
48,been,O
49,monitoring,O
50,the,O
51,group,O
52,for,O
53,some,O
54,time,O
55,and,O
56,have,O
57,reported,O
58,attacks,O
59,launched,O
60,against,O
61,government,B-Target
62,agencies,I-Target
63,",",O
64,financial,B-Target
65,institutions,I-Target
66,and,O
67,technology,B-Target
68,companies,I-Target
69,in,O
70,Saudi,O
71,Arabia,O
72,",",O
73,Israel,O
74,",",O
75,the,O
76,United,O
77,Arab,O
78,Emirates,O
79,",",O
80,Lebanon,O
81,",",O
82,Kuwait,O
83,and,O
84,Qatar,O
85,",",O
86,the,O
87,United,O
88,States,O
89,",",O
90,and,O
91,Turkey,O
92,.,O
93,The,O
94,name,O
95,OilRig,B-Actor
96,was,O
97,used,O
98,by,O
99,Palo,O
100,Alto,O
101,Networks,O
102,to,O
103,identify,O
104,the,O
105,campaign,O
106,of,O
107,this,O
108,specific,O
109,threat,O
110,actor,O
111,that,O
112,leveraged,O
113,on,O
114,weaponized,O
115,Microsoft,O
116,Excel,O
117,spreadsheets,O
118,tracked,O
119,as,O
120,“,O
121,Clayslide,B-Malware
122,”,O
123,and,O
124,a,O
125,backdoor,O
126,called,O
127,“,O
128,Helminth,B-Malware
129,.”,O
130,Now,O
131,we,O
132,have,O
133,a,O
134,new,O
135,update,O
136,on,O
137,the,O
138,activity,O
139,of,O
140,the,O
141,OilRig,B-Actor
142,APT,O
143,that,O
144,in,O
145,a,O
146,recent,O
147,string,O
148,of,O
149,attacks,O
150,targeted,O
151,several,O
152,Israeli,B-Target
153,organizations,I-Target
154,",",O
155,including,O
156,IT,B-Target
157,vendors,I-Target
158,",",O
159,the,O
160,national,B-Target
161,postal,I-Target
162,service,I-Target
163,",",O
164,and,O
165,financial,B-Target
166,institutions,I-Target
167,.,O
168,Security,O
169,experts,O
170,from,O
171,ClearSky,O
172,discovered,O
173,that,O
174,the,O
175,Iranian,O
176,hackers,O
177,set,O
178,up,O
179,a,O
180,fake,O
181,Juniper,O
182,Networks,O
183,VPN,O
184,portal,O
185,and,O
186,used,O
187,compromised,O
188,email,O
189,accounts,O
190,from,O
191,IT,O
192,vendors,O
193,to,O
194,lure,O
195,victims,O
196,to,O
197,it,O
198,.,O
199,The,O
200,hackers,O
201,used,O
202,the,O
203,email,O
204,accounts,O
205,of,O
206,the,O
207,IT,O
208,vendors,O
209,to,O
210,send,O
211,messages,O
212,containing,O
213,links,O
214,to,O
215,the,O
216,fake,O
217,VPN,O
218,portal,O
219,to,O
220,the,O
221,victims,O
222,.,O
223,analysis,O
224,from,O
225,ClearSky,O
226,.,O
227,“,O
228,The,O
229,email,O
230,was,O
231,sent,O
232,from,O
233,a,O
234,compromised,O
235,account,O
236,of,O
237,an,O
