,Text,Label
0,The,O
1,Organization,O
2,for,O
3,Security,O
4,and,O
5,Co,O
6,-,O
7,operation,O
8,in,O
9,Europe,O
10,(,O
11,OSCE,O
12,),O
13,confirmed,O
14,to,O
15,have,O
16,suffered,O
17,suffer,O
18,a,O
19,“,O
20,major,O
21,”,O
22,cyber,O
23,attack,O
24,.,O
25,Hackers,O
26,targeted,O
27,the,O
28,Organisation,B-Target
29,for,I-Target
30,Security,I-Target
31,and,I-Target
32,Cooperation,I-Target
33,in,O
34,Europe,O
35,(,O
36,OSCE,B-Target
37,"),",O
38,the,O
39,news,O
40,was,O
41,confirmed,O
42,on,O
43,Wednesday,O
44,by,O
45,a,O
46,spokeswoman,O
47,for,O
48,the,O
49,organization,O
50,.,O
51,The,O
52,OSCE,O
53,is,O
54,a,O
55,security,O
56,and,O
57,human,O
58,rights,O
59,watchdog,O
60,",",O
61,clearly,O
62,the,O
63,attack,O
64,is,O
65,part,O
66,of,O
67,a,O
68,cyber,O
69,espionage,O
70,operation,O
71,",",O
72,unfortunately,O
73,",",O
74,the,O
75,organization,O
76,confirmed,O
77,that,O
78,it,O
79,did,O
80,not,O
81,have,O
82,the,O
83,capability,O
84,to,O
85,investigate,O
86,the,O
87,incident,O
88,.,O
89,According,O
90,to,O
91,the,O
92,French,O
93,newspaper,O
94,Le,O
95,Monde,O
96,",",O
97,Russian,O
98,hackers,O
99,are,O
100,responsible,O
101,for,O
102,the,O
103,attack,O
104,.,O
105,“,O
106,There,O
107,was,O
108,an,O
109,attack,O
110,.,O
111,We,O
112,found,O
113,out,O
114,about,O
115,it,O
116,at,O
117,the,O
118,beginning,O
119,of,O
120,November,O
121,",”",O
122,the,O
123,OSCE,O
124,spokeswoman,O
125,Mersiha,O
126,Causevic,O
127,Podzic,O
128,told,O
129,AFP,O
130,.,O
131,“,O
132,The,O
133,systems,O
134,are,O
135,safe,O
136,now,O
137,.,O
138,We,O
139,were,O
140,given,O
141,entirely,O
142,new,O
143,security,O
144,systems,O
145,and,O
146,passwords,O
147,",”",O
148,she,O
149,added,O
150,.,O
151,The,O
152,cyber,O
153,attack,O
154,“,O
155,compromised,O
156,the,O
157,confidentiality,O
158,”,O
159,of,O
160,the,O
161,OSCE,O
162,IT,O
163,network,O
164,and,O
165,put,O
166,“,O
167,its,O
168,integrity,O
169,at,O
170,risk,O
171,",”",O
172,fortunately,O
173,the,O
174,organization,O
175,was,O
176,still,O
177,able,O
178,to,O
179,operate,O
180,.,O
181,According,O
182,to,O
183,an,O
184,unnamed,O
185,Western,O
186,intelligence,O
187,source,O
188,quoted,O
189,by,O
190,Le,O
191,Monde,O
192,",",O
193,the,O
194,attack,O
195,was,O
196,powered,O
197,once,O
198,again,O
199,by,O
200,the,O
201,Russian,O
202,APT,O
203,group,O
204,known,O
205,as,O
206,APT28,B-Actor
207,(,O
208,aka,O
209,known,O
210,as,O
211,Fancy,B-Actor
212,Bear,I-Actor
213,",",O
214,APT,B-Actor
215,28,I-Actor
216,",",O
217,Pawn,B-Actor
218,Storm,I-Actor
219,",",O
220,Sednit,B-Actor
221,or,O
222,Sofacy,B-Actor
223,).,O
224,The,O
225,group,O
226,is,O
227,considered,O
228,by,O
229,security,O
230,experts,O
231,the,O
232,responsible,O
233,of,O
234,numerous,O
235,cyber,O
236,attacks,O
237,against,O
238,the,O
239,2016,B-Target
240,US,I-Target
241,Presidential,I-Target
242,Election,I-Target
243,.,I-Target
244,The,O
245,spokeswoman,O
246,at,O
247,the,O
248,OSCE,O
249,avoided,O
250,commenting,O
251,the,O
252,attribution,O
253,of,O
254,the,O
255,attack,O
256,suffered,O
257,by,O
258,its,O
259,organization,O
260,.,O
261,The,O
262,organization,O
263,wants,O
264,to,O
265,avoid,O
266,any,O
267,“,O
268,speculation,O
269,”,O
270,that,O
271,APT28,B-Actor
272,may,O
273,have,O
274,launched,O
275,the,O
276,cyber,O
277,attack,O
278,.,O
279,“,O
280,But,O
281,we,O
282,don,O
283,’,O
284,t,O
285,have,O
286,the,O
287,capacity,O
288,to,O
289,conduct,O
290,such,O
291,an,O
292,investigation,O
293,and,O
294,we,O
295,don,O
296,’,O
297,t,O
298,want,O
299,to,O
300,speculate,O
301,",”",O
302,she,O
303,said,O
304,.,O
305,The,O
306,OSCE,O
307,said,O
308,“,O
309,the,O
310,way,O
311,in,O
312,which,O
313,the,O
314,attacker,O
315,accessed,O
316,the,O
317,OSCE,O
318,was,O
319,identified,O
320,",",O
321,as,O
322,have,O
323,some,O
324,of,O
325,the,O
326,external,O
327,communication,O
328,destinations,O
329,”.,O
330,France,O
331,’,O
332,s,O
333,ambassador,O
334,to,O
335,the,O
336,OSCE,O
337,tried,O
338,to,O
339,downplay,O
340,the,O
341,dangers,O
342,for,O
343,the,O
344,organization,O
345,explaining,O
346,that,O
347,officials,O
348,in,O
349,Vienna,O
350,are,O
351,trained,O
352,to,O
353,avoid,O
354,being,O
355,victims,O
356,of,O
357,cyber,O
358,attacks,O
359,.,O
360,“,O
361,Diplomats,O
362,at,O
363,the,O
364,OSCE,O
365,are,O
366,warned,O
367,that,O
368,attempted,O
369,spying,O
370,",",O
371,in,O
372,whatever,O
373,form,O
374,",",O
375,are,O
376,part,O
377,and,O
378,parcel,O
379,of,O
380,this,O
381,organisation,O
382,",”",O
383,Veronique,O
384,Roger,O
385,-,O
386,Lacan,O
387,told,O
388,AFP,O
389,.,O
390,The,O
391,OSCE,O
392,is,O
393,composed,O
394,of,O
395,57,O
396,members,O
397,from,O
398,North,O
399,America,O
400,",",O
