,Text,Label
0,According,O
1,to,O
2,former,O
3,GCHQ,O
4,chief,O
5,",",O
6,the,O
7,recently,O
8,discovered,O
9,VPNFilter,B-Malware
10,botnet,O
11,is,O
12,the,O
13,demonstration,O
14,that,O
15,Russia,O
16,appears,O
17,to,O
18,be,O
19,live,O
20,-,O
21,testing,O
22,cyberattacks,O
23,.,O
24,Former,O
25,GCHQ,O
26,chief,O
27,Robert,O
28,Hannigan,O
29,has,O
30,warned,O
31,that,O
32,the,O
33,availability,O
34,of,O
35,hacking,O
36,tools,O
37,in,O
38,the,O
39,main,O
40,marketplaces,O
41,is,O
42,rapidly,O
43,changing,O
44,the,O
45,threat,O
46,landscape,O
47,.,O
48,Hannigan,O
49,served,O
50,as,O
51,the,O
52,director,O
53,of,O
54,the,O
55,UK,O
56,intelligence,O
57,agency,O
58,between,O
59,November,O
60,2014,O
61,until,O
62,January,O
63,2017,O
64,.,O
65,Threat,O
66,actors,O
67,have,O
68,an,O
69,easy,O
70,access,O
71,to,O
72,attack,O
73,tools,O
74,even,O
75,without,O
76,having,O
77,specific,O
78,knowledge,O
79,.,O
80,Hannigan,O
81,spoke,O
82,had,O
83,a,O
84,keynote,O
85,speech,O
86,titled,O
87,“,O
88,Weaponising,O
89,the,O
90,web,O
91,:,O
92,Nation,O
93,-,O
94,state,O
95,hacking,O
96,and,O
97,what,O
98,it,O
99,means,O
100,for,O
101,enterprise,O
102,cybersecurity,O
103,”,O
104,at,O
105,the,O
106,Infosec,O
107,conference,O
108,in,O
109,London,O
110,last,O
111,week,O
112,.,O
113,Hannigan,O
114,highlighted,O
115,the,O
116,risks,O
117,associated,O
118,with,O
119,the,O
120,operation,O
121,conducted,O
122,by,O
123,nation,O
124,-,O
125,state,O
126,actors,O
127,that,O
128,had,O
129,dramatically,O
130,increased,O
131,over,O
132,the,O
133,last,O
134,five,O
135,years,O
136,.,O
137,State,O
138,-,O
139,sponsored,O
140,hackers,O
141,pose,O
142,a,O
143,serious,O
144,risk,O
145,for,O
146,enterprises,O
147,as,O
148,well,O
149,as,O
150,governments,O
151,",",O
152,the,O
153,former,O
154,GCHQ,O
155,chief,O
156,warned,O
157,of,O
158,Government,O
159,APT,O
160,group,O
161,using,O
162,crime,O
163,gangs,O
164,as,O
165,a,O
166,proxy,O
167,machine,O
168,hard,O
169,the,O
170,attribution,O
171,.,O
172,“,O
173,Nation,O
174,state,O
175,attacks,O
176,using,O
177,criminal,O
178,group,O
179,as,O
180,a,O
181,proxy,O
182,”,O
183,is,O
184,a,O
185,“,O
186,fairly,O
187,new,O
188,issue,O
189,.”,O
190,Hacking,O
191,tools,O
192,are,O
193,becoming,O
194,a,O
195,commodity,O
196,for,O
197,threat,O
198,actors,O
199,and,O
200,represent,O
201,problem,O
202,companies,O
203,.,O
204,Hannigan,O
205,mentioned,O
206,the,O
207,activity,O
208,conducted,O
209,by,O
210,North,O
211,Korea,O
212,-,O
213,linked,O
214,APT,O
215,and,O
216,Iranian,O
217,state,O
218,-,O
219,sponsored,O
220,hackers,O
221,.,O
222,North,O
223,Korean,O
224,APT,O
225,groups,O
226,",",O
227,like,O
228,the,O
229,infamous,O
230,Lazarus,B-Actor
231,APT,O
232,crew,O
233,",",O
234,focused,O
235,its,O
236,activity,O
237,on,O
238,SWIFT,B-Target
239,network,I-Target
240,as,O
241,well,O
242,as,O
243,crypto,B-Target
244,exchanges,I-Target
245,to,O
246,steal,O
247,funds,O
248,.,O
249,“,O
250,This,O
251,is,O
252,a,O
253,rational,O
254,state,O
255,pursuing,O
256,rational,O
257,objectives,O
258,",”",O
259,explained,O
260,Hannigan,O
261,.,O
262,Hannigan,O
