,Text,Label
0,Symantec,O
1,tracked,O
2,a,O
3,new,O
4,APT,O
5,group,O
6,named,O
7,Thrip,B-Actor
8,that,O
9,targeted0,O
10,satellite,B-Target
11,operators,I-Target
12,",",O
13,telco,B-Target
14,companies,I-Target
15,and,O
16,defense,B-Target
17,contractors,I-Target
18,in,O
19,the,O
20,US,O
21,and,O
22,Southeast,O
23,Asia,O
24,.,O
25,Chinese,O
26,APT,O
27,groups,O
28,are,O
29,always,O
30,very,O
31,active,O
32,",",O
33,experts,O
34,at,O
35,Symantec,O
36,have,O
37,tracked,O
38,a,O
39,new,O
40,APT,O
41,group,O
42,named,O
43,Thrip,B-Actor
44,that,O
45,has,O
46,breached,O
47,the,O
48,systems,O
49,of,O
50,satellite,B-Target
51,operators,I-Target
52,",",O
53,telecommunications,B-Target
54,companies,I-Target
55,and,O
56,defense,B-Target
57,contractors,I-Target
58,in,O
59,the,O
60,United,O
61,States,O
62,and,O
63,Southeast,O
64,Asia,O
65,.,O
66,The,O
67,Thrip,B-Actor
68,group,O
69,has,O
70,been,O
71,active,O
72,since,O
73,2013,O
74,",",O
75,but,O
76,this,O
77,is,O
78,the,O
79,first,O
80,time,O
81,Symantec,O
82,publicly,O
83,shared,O
84,details,O
85,of,O
86,its,O
87,activities,O
88,.,O
89,“,O
90,We,O
91,’,O
92,ve,O
93,been,O
94,monitoring,O
95,Thrip,B-Actor
96,since,O
97,2013,O
98,when,O
99,we,O
100,uncovered,O
101,a,O
102,spying,O
103,campaign,O
104,being,O
105,orchestrated,O
106,from,O
107,systems,O
108,based,O
109,in,O
110,China,O
111,.,O
112,Since,O
113,our,O
114,initial,O
115,discovery,O
116,",",O
117,the,O
118,group,O
119,has,O
120,changed,O
121,its,O
122,tactics,O
123,and,O
124,broadened,O
125,the,O
126,range,O
127,of,O
128,tools,O
129,it,O
130,used,O
131,.,O
132,Initially,O
133,",",O
134,it,O
135,relied,O
136,heavily,O
137,on,O
138,custom,O
139,malware,O
140,",",O
141,but,O
142,in,O
143,this,O
144,most,O
145,recent,O
146,wave,O
147,of,O
148,attacks,O
149,",",O
150,which,O
151,began,O
152,in,O
153,2017,O
154,",",O
155,the,O
156,group,O
157,has,O
158,switched,O
159,to,O
160,a,O
161,mixture,O
162,of,O
163,custom,O
164,malware,O
165,and,O
166,living,O
167,off,O
168,the,O
169,land,O
170,tools,O
171,.,O
172,”,O
173,reads,O
174,the,O
175,analysis,O
176,published,O
177,by,O
178,Symantec,O
179,.,O
180,Thrip,B-Actor
181,APT,O
182,used,O
183,a,O
184,combination,O
185,of,O
186,custom,O
187,malware,O
188,and,O
189,legitimate,O
190,tools,O
191,in,O
192,its,O
193,attacks,O
194,",",O
195,the,O
196,list,O
197,of,O
198,victims,O
199,is,O
200,long,O
201,and,O
202,include,O
203,a,O
204,satellite,B-Target
205,communications,I-Target
206,operator,I-Target
207,.,O
208,The,O
209,hackers,O
210,targeted,O
211,devices,O
212,involved,O
213,in,O
214,operations,O
215,and,O
216,infected,O
217,computers,O
218,running,O
219,software,O
220,that,O
221,monitors,O
222,and,O
223,controls,O
224,satellites,O
225,",",O
226,this,O
227,circumstance,O
228,suggests,O
229,the,O
230,attackers,O
231,may,O
232,also,O
233,interested,O
234,in,O
235,sabotage,O
236,.,O
237,Another,O
238,victim,O
239,of,O
240,the,O
241,group,O
242,is,O
243,a,O
244,company,O
245,specializing,O
246,in,O
247,geospatial,O
248,imaging,O
249,and,O
250,mapping,O
251,.,O
252,“[,O
253,Thrip,B-Actor
254,],O
255,targeted,O
256,computers,O
257,running,O
258,MapXtreme,O
259,GIS,O
260,(,O
261,Geographic,O
262,Information,O
263,System,O
264,),O
265,software,O
266,which,O
267,is,O
268,used,O
269,for,O
270,tasks,O
271,such,O
272,as,O
273,developing,O
274,custom,O
275,geospatial,O
276,applications,O
277,or,O
278,integrating,O
279,location,O
280,-,O
281,based,O
282,data,O
283,into,O
284,other,O
285,applications,O
286,.,O
287,It,O
288,also,O
289,targeted,O
290,machines,O
291,running,O
292,Google,O
293,Earth,O
294,Server,O
295,and,O
296,Garmin,O
297,imaging,O
298,software,O
299,.”,O
300,continues,O
301,the,O
302,analysis,O
303,.,O
304,“,O
305,The,O
306,satellite,B-Target
307,operator,I-Target
308,wasn,O
309,’,O
310,t,O
311,the,O
312,only,O
313,communications,O
314,target,O
315,Thrip,B-Actor
316,was,O
317,interested,O
318,in,O
319,.,O
320,The,O
321,group,O
322,had,O
323,also,O
324,targeted,O
325,three,O
326,different,O
327,telecoms,B-Target
328,operators,I-Target
329,",",O
330,all,O
331,based,O
332,in,O
333,Southeast,O
334,Asia,O
335,.”,O
336,The,O
337,group,O
338,also,O
339,targeted,O
340,three,O
341,telecoms,B-Target
342,firms,I-Target
343,in,O
344,Southeast,O
345,Asia,O
346,and,O
347,a,O
348,defense,B-Target
349,contractor,I-Target
350,.,O
351,The,O
352,arsenal,O
353,of,O
354,the,O
355,group,O
356,includes,O
357,the,O
358,data,O
359,stealer,O
360,Trojan,O
361,.,O
362,Rikamanu,O
363,and,O
364,its,O
365,evolution,O
366,Infostealer,O
367,.,O
368,Catchamas,O
369,that,O
370,implements,O
371,more,O
372,sophisticated,O
373,data,O
374,strealing,O
375,features,O
376,and,O
377,evasion,O
378,capabilities,O
379,.,O
380,The,O
