,Text,Label
0,The,O
1,installation,O
2,of,O
3,monitoring,O
4,software,O
5,has,O
6,been,O
7,conducted,O
8,either,O
9,by,O
10,NSA,O
11,highly,O
12,sophisticated,O
13,hacking,O
14,team,O
15,or,O
16,by,O
17,hackers,O
18,who,O
19,leveraged,O
20,the,O
21,tools,O
22,leaked,O
23,by,O
24,the,O
25,Shadow,B-Actor
26,Brokers,I-Actor
27,.,O
28,Last,O
29,week,O
30,",",O
31,a,O
32,collection,O
33,of,O
34,spy,O
35,tools,O
36,allegedly,O
37,used,O
38,by,O
39,the,O
40,National,O
41,Security,O
42,Agency,O
43,for,O
44,operations,O
45,against,O
46,global,O
47,targets,O
48,of,O
49,interest,O
50,was,O
51,leaked,O
52,online,O
53,by,O
54,the,O
55,underground,O
56,hacking,O
57,group,O
58,",",O
59,Shadow,B-Actor
60,Brokers,I-Actor
61,.,O
62,The,O
63,tools,O
64,were,O
65,released,O
66,online,O
67,in,O
68,the,O
69,following,O
70,form,O
71,and,O
72,were,O
73,accessible,O
74,to,O
75,anyone,O
76,:,O
77,NSA,O
78,’,O
79,s,O
80,cyber,O
81,-,O
82,weapons,O
83,include,O
84,many,O
85,exploits,O
86,for,O
87,Microsoft,O
88,Windows,O
89,",",O
90,Lotus,O
91,Notes,O
92,",",O
93,MDaemon,O
94,Webadmin,O
95,",",O
96,IIS,O
97,",",O
98,Solaris,O
99,systems,O
100,and,O
101,Microsoft,O
102,Exchange,O
103,",",O
104,as,O
105,well,O
106,as,O
107,additional,O
108,Python,O
109,-,O
110,based,O
111,tools,O
112,.,O
113,These,O
114,tools,O
115,(,O
116,Fuzzbunch,B-Malware
117,",",O
118,Eternalblue,B-Malware
119,",",O
120,Doublepulsar,B-Malware
121,",",O
122,Danderspritz,B-Malware
123,),O
124,are,O
125,part,O
126,of,O
127,the,O
128,powerful,O
129,NSA,O
130,hacking,O
131,toolset,O
132,(,O
133,also,O
134,known,O
135,as,O
136,NSA,O
137,Metasploit,O
138,),O
139,exploited,O
140,by,O
141,the,O
142,intelligence,O
143,organization,O
144,for,O
145,hacking,O
146,operations,O
147,against,O
148,governments,B-Target
149,",",O
150,companies,B-Target
151,",",O
152,and,O
153,organizations,B-Target
154,.,O
155,THE,O
156,RESEARCH,O
157,SecNews,O
158,researchers,O
159,conducted,O
160,a,O
161,thorough,O
162,study,O
163,of,O
164,the,O
165,Shadow,B-Actor
166,Brokers,I-Actor
167,leak,O
168,",",O
169,mainly,O
170,focusing,O
171,on,O
172,its,O
173,effects,O
174,.,O
175,As,O
176,it,O
177,has,O
178,been,O
179,known,O
180,",",O
181,the,O
182,NSA,O
183,backdoor,O
184,has,O
185,already,O
186,been,O
187,installed,O
188,on,O
189,thousands,O
190,of,O
191,computers,O
192,and,O
193,servers,O
194,around,O
195,the,O
196,world,O
197,.,O
198,A,O
199,map,O
200,of,O
201,the,O
202,affected,O
203,countries,O
204,is,O
205,presented,O
206,below,O
207,:,O
208,The,O
209,purpose,O
210,of,O
211,SecNews,O
212,research,O
213,",",O
214,considering,O
215,the,O
216,importance,O
217,of,O
218,the,O
219,leaked,O
220,data,O
221,",",O
222,was,O
223,to,O
224,identify,O
225,companies,O
226,or,O
227,networks,O
228,exclusively,O
229,from,O
230,the,O
231,Greek,O
232,Territory,O
233,that,O
234,have,O
235,been,O
236,targeted,O
237,by,O
238,malicious,O
239,activities,O
240,related,O
241,to,O
242,NSA,O
243,’,O
244,s,O
245,cyber,O
246,weapons,O
247,.,O
248,After,O
249,analyzing,O
250,the,O
251,leaked,O
252,NSA,O
253,toolkit,O
254,and,O
255,taking,O
256,into,O
257,consideration,O
258,its,O
259,particular,O
260,digital,O
261,features,O
262,",",O
263,we,O
264,conducted,O
265,an,O
266,investigation,O
267,as,O
268,to,O
269,detect,O
270,which,O
271,IP,O
272,addresses,O
273,in,O
274,Greece,O
275,are,O
276,affected,O
277,by,O
278,the,O
279,NSA,O
280,cyber,O
281,weapons,O
282,!,O
283,The,O
284,assessment,O
285,procedure,O
286,was,O
287,carried,O
288,out,O
289,in,O
290,the,O
291,following,O
292,steps,O
293,:,O
294,Firstly,O
295,",",O
296,we,O
297,scanned,O
298,the,O
299,Greek,O
300,Internet,O
301,for,O
302,publicly,O
303,exposed,O
304,SMB,O
305,(,O
306,Port,O
307,445,O
308,),O
309,&,O
310,Remote,O
311,Desktop,O
312,(,O
313,RDP,O
314,Port,O
315,3389,O
316,),O
317,services,O
318,.,O
319,We,O
320,detected,O
321,1086,O
322,IP,O
323,addresses,O
324,with,O
325,SMB,O
326,enabled,O
327,online,O
328,with,O
329,enabled,O
330,online,O
331,We,O
332,detected,O
333,4263,O
334,IP,O
335,addresses,O
336,with,O
337,Remote,O
338,Desktop,O
339,enabled,O
340,online,O
341,with,O
342,enabled,O
343,online,O
344,Then,O
345,",",O
346,using,O
347,properly,O
348,parameterized,O
349,scripts,O
350,like,O
351,Mass,O
352,-,O
353,scan,O
354,",",O
355,detect_doublepulsar_rdp,O
356,&,O
357,smb,O
358,(,O
359,Python,O
360,),O
361,and,O
362,in,O
363,conjuction,O
364,with,O
365,the,O
366,NSA,O
367,-,O
368,leaked,O
369,files,O
370,",",O
371,we,O
372,detected,O
373,where,O
374,the,O
375,cyber,O
376,weapon,O
377,is,O
378,installed,O
379,.,O
380,The,O
381,final,O
382,findings,O
383,/,O
384,results,O
385,are,O
386,shown,O
387,in,O
388,the,O
389,table,O
390,below,O
391,.,O
392,For,O
393,security,O
394,reasons,O
395,",",O
396,the,O
397,IP,O
398,addresses,O
399,are,O
400,hidden,O
401,",",O
402,as,O
403,to,O
404,protect,O
405,the,O
406,targeted,O
407,companies,O
408,/,O
409,organizations,O
410,.,O
411,Thus,O
412,",",O
413,it,O
414,is,O
415,not,O
416,possible,O
417,for,O
418,a,O
419,malicious,O
420,user,O
421,to,O
422,use,O
423,the,O
424,mentioned,O
425,cyber,O
426,-,O
427,weapon,O
428,for,O
429,his,O
430,own,O
431,benefit,O
432,.,O
433,CONCLUSIONS,O
434,According,O
435,to,O
436,the,O
437,findings,O
438,",",O
439,the,O
440,NSA,O
441,remote,O
442,access,O
443,software,O
444,was,O
445,installed,O
446,:,O
447,Within,O
448,the,O
449,network,O
450,(,O
451,AIA,O
452,-,O
453,Cust3,O
454,-,O
455,Infr,O
456,),O
457,of,O
458,Athens,O
459,International,O
460,Airport,O
461,“,O
462,Eleftherios,O
463,Venizelos,O
464,”.,O
465,We,O
466,are,O
467,not,O
468,in,O
469,a,O
470,position,O
471,to,O
472,know,O
473,whether,O
474,the,O
475,network,O
476,is,O
477,related,O
478,to,O
479,the,O
480,airport,O
481,’,O
482,s,O
483,infrastructure,O
484,or,O
485,to,O
486,a,O
487,third,O
488,party,O
489,company,O
490,in,O
491,which,O
492,the,O
493,airport,O
494,provides,O
495,backbone,O
496,access,O
497,.,O
498,We,O
499,are,O
500,not,O
501,in,O
502,a,O
503,position,O
504,to,O
505,know,O
506,whether,O
507,the,O
508,network,O
509,is,O
510,related,O
511,to,O
512,the,O
513,airport,O
514,’,O
515,s,O
516,infrastructure,O
517,or,O
518,to,O
519,a,O
520,third,O
521,party,O
522,company,O
523,in,O
524,which,O
525,the,O
526,airport,O
527,provides,O
528,backbone,O
529,access,O
530,.,O
531,On,O
532,a,O
533,web,O
534,server,O
535,(,O
536,accessible,O
537,via,O
538,the,O
539,internet,O
540,),O
541,belonging,O
542,to,O
543,SKAI,O
544,TV,O
545,",",O
546,one,O
547,of,O
548,the,O
549,largest,O
550,media,O
551,groups,O
552,in,O
553,Greece,O
554,.,O
555,",",O
556,.,O
557,On,O
558,a,O
559,server,O
560,belonging,O
561,to,O
562,Vodafone,O
563,(,O
564,or,O
565,an,O
566,affiliated,O
567,company,O
568,).,O
569,(,O
570,or,O
571,an,O
572,affiliated,O
573,company,O
574,).,O
575,On,O
576,a,O
577,server,O
578,/,O
579,part,O
580,of,O
581,the,O
582,Internal,O
583,Network,O
584,Management,O
585,system,O
586,of,O
587,Interworks,O
588,Cloud,O
589,(,O
590,interworks,O
591,.,O
592,biz,O
593,",",O
594,webserve,O
595,.,O
596,gr,O
597,).,O
598,It,O
599,is,O
600,worth,O
601,mentioning,O
602,that,O
603,the,O
604,Business,O
605,marketplace,O
606,of,O
607,the,O
608,telecommunications,O
609,company,O
610,Wind,O
611,(,O
612,windbusiness,O
613,.,O
614,com,O
615,.,O
616,gr,O
617,),O
618,is,O
619,located,O
620,in,O
621,the,O
622,same,O
623,IP,O
624,class,O
625,.,O
626,(,O
627,interworks,O
628,.,O
629,biz,O
630,",",O
631,webserve,O
632,.,O
633,gr,O
634,).,O
635,It,O
636,is,O
637,worth,O
638,mentioning,O
639,that,O
640,the,O
641,Business,O
642,marketplace,O
643,of,O
644,(,O
645,windbusiness,O
646,.,O
647,com,O
648,.,O
649,gr,O
650,),O
651,is,O
652,located,O
653,in,O
654,the,O
655,same,O
656,IP,O
657,class,O
658,.,O
659,On,O
660,a,O
661,PC,O
662,with,O
663,DSL,O
664,/,O
665,VDSL,O
666,connection,O
667,(,O
668,OTE,O
669,/,O
670,Cosmote,O
671,),O
672,but,O
673,it,O
674,’,O
675,s,O
676,not,O
677,known,O
678,whether,O
679,it,O
680,is,O
681,a,O
682,corporate,O
683,customer,O
684,or,O
685,a,O
686,home,O
687,user,O
688,.,O
689,In,O
690,every,O
691,case,O
692,",",O
693,it,O
694,does,O
695,not,O
696,seem,O
697,to,O
698,have,O
699,any,O
700,correlation,O
701,with,O
702,OTE,O
703,/,O
704,Cosmote,O
705,‘,O
706,s,O
707,critical,O
708,infrastructure,O
709,.,O
710,(,O
711,OTE,O
712,/,O
713,Cosmote,O
714,),O
715,but,O
716,it,O
717,’,O
718,s,O
719,not,O
720,known,O
721,whether,O
722,it,O
723,is,O
724,a,O
725,corporate,O
726,customer,O
727,or,O
728,a,O
729,home,O
730,user,O
731,.,O
732,In,O
733,every,O
734,case,O
735,",",O
736,it,O
737,does,O
738,not,O
739,seem,O
740,to,O
741,have,O
742,any,O
743,correlation,O
744,with,O
745,OTE,O
746,/,O
747,Cosmote,O
748,‘,O
749,s,O
750,critical,O
751,infrastructure,O
752,.,O
753,Within,O
754,a,O
755,server,O
756,of,O
757,SYKARIS,O
758,(,O
759,possibly,O
760,a,O
761,graphic,O
762,arts,O
763,company,O
764,).,O
765,(,O
766,possibly,O
767,a,O
768,graphic,O
769,arts,O
770,company,O
771,).,O
772,Within,O
773,a,O
774,server,O
775,of,O
776,MELKA,O
777,(,O
778,possibly,O
779,a,O
780,construction,O
781,company,O
782,).,O
783,(,O
784,possibly,O
785,a,O
786,construction,O
787,company,O
788,).,O
