,Text,Label
0,The,O
1,threat,O
2,actor,O
3,that,O
4,recently,O
5,compromised,O
6,the,O
7,supply,O
8,chain,O
9,of,O
10,the,O
11,CCleaner,O
12,software,O
13,targeted,O
14,at,O
15,least,O
16,20,O
17,tech,B-Target
18,firms,I-Target
19,with,O
20,a,O
21,second,O
22,-,O
23,stage,O
24,malware,O
25,.,O
26,The,O
27,threat,O
28,actor,O
29,that,O
30,recently,O
31,compromised,O
32,the,O
33,supply,O
34,chain,O
35,of,O
36,the,O
37,CCleaner,O
38,software,O
39,to,O
40,distribute,O
41,a,O
42,tainted,O
43,version,O
44,of,O
45,the,O
46,popular,O
47,software,O
48,targeted,O
49,at,O
50,least,O
51,20,O
52,major,O
53,international,O
54,technology,O
55,firms,O
56,with,O
57,a,O
58,second,O
59,-,O
60,stage,O
61,malware,O
62,.,O
63,When,O
64,experts,O
65,first,O
66,investigated,O
67,the,O
68,incident,O
69,did,O
70,not,O
71,discover,O
72,a,O
73,second,O
74,stage,O
75,payload,O
76,",",O
77,affected,O
78,users,O
79,were,O
80,not,O
81,infected,O
82,by,O
83,other,O
84,malware,O
85,due,O
86,to,O
87,initial,O
88,compromise,O
89,.,O
90,The,O
91,experts,O
92,at,O
93,Cisco,O
94,Talos,O
95,team,O
96,that,O
97,investigated,O
98,the,O
99,incident,O
100,",",O
101,while,O
102,analyzing,O
103,the,O
104,command,O
105,-,O
106,and,O
107,-,O
108,control,O
109,(,O
110,C2,O
111,),O
112,server,O
113,used,O
114,by,O
115,the,O
116,threat,O
117,actor,O
118,discovered,O
119,a,O
120,lightweight,O
121,backdoor,O
122,module,O
123,(,O
124,GeeSetup_x86,O
125,.,O
126,dll,O
127,),O
128,that,O
129,was,O
130,delivered,O
131,to,O
132,a,O
133,specific,O
134,list,O
135,of,O
136,machines,O
137,used,O
138,by,O
139,certain,O
140,organizations,O
141,.,O
142,“,O
143,In,O
144,analyzing,O
145,the,O
146,delivery,O
147,code,O
148,from,O
149,the,O
150,C2,O
151,server,O
152,",",O
153,what,O
154,immediately,O
155,stands,O
156,out,O
157,is,O
158,a,O
159,list,O
160,of,O
161,organizations,O
162,",",O
163,including,O
164,Cisco,O
165,",",O
166,that,O
167,were,O
168,specifically,O
169,targeted,O
170,through,O
171,delivery,O
172,of,O
173,a,O
174,second,O
175,-,O
176,stage,O
177,loader,O
178,.,O
179,Based,O
180,on,O
181,a,O
182,review,O
183,of,O
184,the,O
185,C2,O
186,tracking,O
187,database,O
188,",",O
189,which,O
190,only,O
191,covers,O
192,four,O
193,days,O
194,in,O
195,September,O
196,",",O
197,we,O
198,can,O
199,confirm,O
200,that,O
201,at,O
202,least,O
203,20,O
204,victim,O
205,machines,O
206,were,O
207,served,O
208,specialized,O
209,secondary,O
210,payloads,O
211,.,O
212,Below,O
213,is,O
214,a,O
215,list,O
216,of,O
217,domains,O
218,the,O
219,attackers,O
220,were,O
221,attempting,O
222,to,O
223,target,O
224,.”,O
225,reads,O
226,the,O
227,analysis,O
228,published,O
229,by,O
230,Cisco,O
231,Talos,O
232,.,O
233,The,O
234,list,O
235,of,O
236,domains,O
237,targeted,O
238,by,O
239,hackers,O
240,is,O
241,long,O
242,and,O
243,included,O
244,:,O
245,Google,O
246,Microsoft,O
247,Cisco,O
248,Intel,O
249,Samsung,O
250,Sony,O
251,HTC,O
252,Linksys,O
253,D,O
254,-,O
255,Link,O
256,Akamai,O
257,VMware,O
258,The,O
259,analysis,O
260,of,O
261,the,O
262,C,O
263,&,O
264,C,O
265,server,O
266,revealed,O
267,that,O
268,nearly,O
269,700,O
270,",",O
271,000,O
272,machines,O
273,were,O
274,infected,O
275,by,O
276,the,O
277,tainted,O
278,version,O
279,of,O
280,CCleaner,O
281,",",O
282,and,O
283,at,O
284,least,O
285,20,O
286,machines,O
287,were,O
288,infected,O
289,with,O
290,the,O
291,second,O
292,-,O
293,stage,O
294,payload,O
295,.,O
296,The,O
297,machines,O
298,infected,O
299,with,O
300,the,O
301,secondary,O
302,malware,O
303,were,O
304,targeted,O
305,based,O
306,upon,O
307,their,O
308,Domain,O
309,name,O
310,",",O
311,IP,O
312,address,O
313,",",O
314,and,O
315,Hostname,O
316,",",O
317,this,O
318,circumstance,O
319,suggests,O
320,that,O
321,attackers,O
322,most,O
323,likely,O
324,were,O
325,conducting,O
326,an,O
327,industrial,O
328,espionage,O
329,operation,O
330,.,O
331,“,O
332,The,O
333,C2,O
334,MySQL,O
335,database,O
336,held,O
337,two,O
338,tables,O
339,:,O
340,one,O
341,describing,O
342,all,O
343,machines,O
344,that,O
345,had,O
346,reported,O
347,to,O
348,the,O
349,server,O
350,and,O
351,one,O
352,describing,O
353,all,O
354,machines,O
355,that,O
356,received,O
357,the,O
358,second,O
359,-,O
360,stage,O
361,download,O
362,",",O
363,both,O
364,of,O
365,which,O
366,had,O
367,entries,O
368,were,O
369,dated,O
370,between,O
371,Sept,O
372,.,O
373,12th,O
374,and,O
375,Sept,O
376,.,O
377,16th,O
378,.,O
379,Over,O
380,700,O
381,",",O
382,000,O
383,machines,O
384,reported,O
385,to,O
386,the,O
387,C2,O
388,server,O
389,over,O
390,this,O
391,time,O
392,period,O
393,",",O
394,and,O
395,more,O
396,than,O
397,20,O
398,machines,O
399,have,O
400,received,O
401,the,O
402,second,O
403,-,O
404,stage,O
405,payload,O
406,.,O
407,It,O
408,is,O
409,important,O
410,to,O
411,understand,O
412,that,O
413,the,O
414,target,O
415,list,O
416,can,O
417,be,O
418,and,O
419,was,O
420,changed,O
421,over,O
422,the,O
423,period,O
424,the,O
425,server,O
426,was,O
427,active,O
428,to,O
429,target,O
430,different,O
431,organizations,O
432,.”,O
433,continues,O
434,Talos,O
435,.,O
436,“,O
437,During,O
438,the,O
439,compromise,O
440,",",O
441,the,O
442,malware,O
443,would,O
444,periodically,O
445,contact,O
446,the,O
447,C2,O
448,server,O
449,and,O
450,transmit,O
451,reconnaissance,O
452,information,O
453,about,O
454,infected,O
455,systems,O
456,.,O
457,This,O
458,information,O
459,included,O
460,IP,O
461,addresses,O
462,",",O
463,online,O
464,time,O
465,",",O
466,hostname,O
467,",",O
468,domain,O
469,name,O
470,",",O
471,process,O
472,listings,O
473,",",O
474,and,O
475,more,O
476,.,O
477,It,O
478,’,O
479,s,O
480,quite,O
481,likely,O
482,this,O
483,information,O
484,was,O
485,used,O
486,by,O
487,the,O
488,attackers,O
489,to,O
490,determine,O
491,which,O
492,machines,O
493,they,O
494,should,O
495,target,O
496,during,O
497,the,O
498,final,O
499,stages,O
500,of,O
501,the,O
502,campaign,O
503,.”,O
504,Who,O
505,is,O
506,the,O
507,culprit,O
508,?,O
509,Talos,O
510,experts,O
511,note,O
512,that,O
513,one,O
514,configuration,O
515,file,O
516,on,O
517,the,O
518,C,O
519,&,O
520,C,O
521,server,O
522,was,O
523,set,O
524,for,O
525,China,O
526,’,O
527,s,O
528,time,O
529,zone,O
530,",",O
531,which,O
532,suggests,O
533,China,O
534,-,O
535,based,O
536,attackers,O
537,could,O
538,be,O
539,behind,O
540,the,O
541,CCleaner,O
542,attack,O
543,.,O
544,According,O
545,to,O
546,the,O
547,researchers,O
548,from,O
549,Kaspersky,O
550,",",O
551,the,O
552,malicious,O
553,code,O
554,used,O
555,in,O
556,the,O
557,CCleaner,O
558,incident,O
559,has,O
560,similarities,O
561,with,O
562,the,O
563,hacking,O
564,tools,O
565,used,O
566,by,O
567,a,O
568,the,O
569,APT17,B-Actor
570,group,O
571,",",O
572,aka,O
573,Axiom,B-Actor
574,",",O
575,Group,B-Actor
576,72,I-Actor
577,",",O
578,DeputyDog,B-Actor
579,",",O
580,Tailgater,B-Actor
581,Team,I-Actor
582,",",O
583,Hidden,B-Actor
584,Lynx,I-Actor
585,or,O
586,AuroraPanda,B-Actor
587,.,O
588,The,O
589,malware,O
590,injected,O
591,into,O
592,#,O
593,CCleaner,O
594,has,O
595,shared,O
596,code,O
597,with,O
598,several,O
599,tools,O
600,used,O
601,by,O
602,one,O
603,of,O
604,the,O
605,APT,O
606,groups,O
607,from,O
608,the,O
609,#,O
610,Axiom,B-Actor
611,APT,O
612,',O
613,umbrella,O
614,'.,O
615,—,O
616,Costin,O
617,Raiu,O
618,(@,O
619,craiu,O
620,),O
621,September,O
622,19,O
623,",",O
624,2017,O
625,Cisco,O
626,Talos,O
627,notified,O
628,the,O
629,affected,O
630,tech,O
631,companies,O
632,about,O
633,a,O
634,possible,O
635,security,O
636,breach,O
637,.,O
638,Pierluigi,O
639,Paganini,O
640,(,O
641,Security,O
642,Affairs,O
643,–,O
644,CCleaner,O
645,",",O
646,malware,O
647,),O
648,Share,O
649,On,O
