,Text,Label
0,Security,O
1,experts,O
2,at,O
3,IBM,O
4,published,O
5,a,O
6,report,O
7,that,O
8,includes,O
9,precious,O
10,details,O
11,on,O
12,the,O
13,attack,O
14,chain,O
15,of,O
16,the,O
17,dreader,O
18,Shamoon,B-Malware
19,cyberweapon,O
20,.,O
21,The,O
22,dreaded,O
23,Shamoon,B-Malware
24,malware,O
25,",",O
26,aka,O
27,Disttrack,B-Malware
28,",",O
29,has,O
30,resurrected,O
31,and,O
32,government,O
33,agencies,O
34,and,O
35,threat,O
36,intelligence,O
37,firms,O
38,are,O
39,investigating,O
40,the,O
41,recent,O
42,strings,O
43,of,O
44,attacks,O
45,leveraging,O
46,the,O
47,dangerous,O
48,disk,O
49,wiper,O
50,.,O
51,We,O
52,detected,O
53,the,O
54,Shamoon,B-Malware
55,malware,O
56,for,O
57,the,O
58,first,O
59,time,O
60,in,O
61,August,O
62,15th,O
63,",",O
64,2012,O
65,",",O
66,when,O
67,the,O
68,Saudi,O
69,Arabia,O
70,’,O
71,s,O
72,oil,O
73,company,O
74,",",O
75,Saudi,O
76,Aramco,O
77,announced,O
78,that,O
79,its,O
80,systems,O
81,and,O
82,its,O
83,internal,O
84,network,O
85,were,O
86,victims,O
87,of,O
88,a,O
89,cyber,O
90,-,O
91,attack,O
92,.,O
93,According,O
94,to,O
95,the,O
96,company,O
97,",",O
98,Shamoon,B-Malware
99,infected,O
100,more,O
101,than,O
102,30,O
103,",",O
104,000,O
105,workstations,O
106,.,O
107,On,O
108,December,O
109,2016,O
110,",",O
111,security,O
112,experts,O
113,observed,O
114,a,O
115,new,O
116,wave,O
117,of,O
118,attacks,O
119,leveraging,O
120,on,O
121,the,O
122,Shamoon,B-Malware
123,malware,O
124,.,O
125,The,O
126,malware,O
127,experts,O
128,from,O
129,Palo,O
130,Alto,O
131,Networks,O
132,and,O
133,Symantec,O
134,both,O
135,reported,O
136,an,O
137,attack,O
138,on,O
139,a,O
140,single,O
141,Saudi,O
142,company,O
143,.,O
144,The,O
145,new,O
146,variant,O
147,of,O
148,Shamoon,B-Malware
149,",",O
150,so,O
151,-,O
152,called,O
153,Shamoon,B-Malware
154,2,I-Malware
155,",",O
156,can,O
157,rewrite,O
158,the,O
159,MBR,O
160,on,O
161,affected,O
162,computers,O
163,with,O
164,an,O
165,image,O
166,of,O
167,a,O
168,three,O
169,-,O
170,year,O
171,-,O
172,old,O
173,Syrian,O
174,boy,O
175,named,O
176,Alan,O
177,Kurdi,O
178,that,O
179,lay,O
180,dead,O
181,on,O
182,a,O
183,Turkish,O
184,beach,O
185,.,O
186,“,O
187,Why,O
188,Shamoon,B-Malware
189,has,O
190,suddenly,O
191,returned,O
192,again,O
193,after,O
194,four,O
195,years,O
196,is,O
197,unknown,O
198,.,O
199,However,O
200,",",O
201,with,O
202,its,O
203,highly,O
204,destructive,O
205,payload,O
206,",",O
207,it,O
208,is,O
209,clear,O
210,that,O
211,the,O
212,attackers,O
213,want,O
214,their,O
215,targets,O
216,to,O
217,sit,O
218,up,O
219,and,O
220,take,O
221,notice,O
222,",”",O
223,reported,O
224,Symantec,O
225,.,O
226,In,O
227,January,O
228,",",O
229,researchers,O
230,at,O
231,Palo,O
232,Alto,O
233,Networks,O
234,discovered,O
235,a,O
236,new,O
237,strain,O
238,of,O
239,the,O
240,Shamoon,B-Malware
241,2,I-Malware
242,malware,O
243,that,O
244,was,O
245,targeting,O
246,virtualization,B-Target
247,products,I-Target
248,.,O
249,The,O
250,researchers,O
251,at,O
252,IBM,O
253,’,O
254,s,O
255,X,O
256,-,O
257,Force,O
258,Incident,O
259,Response,O
260,and,O
261,Intelligence,O
262,Services,O
263,(,O
264,IRIS,O
265,),O
266,believe,O
267,Shamoon,B-Malware
268,malware,O
269,is,O
270,pivot,O
