,Text,Label
0,APT32,B-Actor
1,is,O
2,a,O
3,new,O
4,APT,O
5,group,O
6,discovered,O
7,by,O
8,security,O
9,experts,O
10,at,O
11,FireEye,O
12,that,O
13,is,O
14,targeting,O
15,Vietnamese,B-Target
16,interests,I-Target
17,around,O
18,the,O
19,globe,O
20,.,O
21,The,O
22,APT32,B-Actor
23,group,O
24,",",O
25,also,O
26,known,O
27,as,O
28,OceanLotus,B-Actor
29,Group,I-Actor
30,",",O
31,has,O
32,been,O
33,active,O
34,since,O
35,at,O
36,least,O
37,2013,O
38,",",O
39,according,O
40,to,O
41,the,O
42,experts,O
43,it,O
44,is,O
45,a,O
46,state,O
47,-,O
48,sponsored,O
49,hacking,O
50,group,O
51,.,O
52,The,O
53,hackers,O
54,targeting,O
55,organizations,O
56,across,O
57,multiple,O
58,industries,O
59,and,O
60,have,O
61,also,O
62,targeted,O
63,foreign,O
64,governments,B-Target
65,",",O
66,dissidents,B-Target
67,",",O
68,and,O
69,journalists,B-Target
70,.,O
71,Since,O
72,at,O
73,least,O
74,2014,O
75,",",O
76,experts,O
77,at,O
78,FireEye,O
79,have,O
80,observed,O
81,APT32,B-Actor
82,targeting,O
83,foreign,O
84,corporations,O
85,with,O
86,an,O
87,interest,O
88,in,O
89,Vietnam,O
90,’,O
91,s,O
92,manufacturing,B-Target
93,",",O
94,consumer,B-Target
95,products,I-Target
96,",",O
97,and,O
98,hospitality,B-Target
99,sectors,O
100,.,O
101,The,O
102,APT32,B-Actor
103,is,O
104,also,O
105,targeting,O
106,peripheral,B-Target
107,network,I-Target
108,security,I-Target
109,and,O
110,technology,B-Target
111,infrastructure,I-Target
112,corporations,I-Target
113,",",O
114,and,O
115,security,B-Target
116,firms,I-Target
117,that,O
118,may,O
119,have,O
120,connections,O
121,with,O
122,foreign,O
123,investors,O
124,.,O
125,“,O
126,APT32,B-Actor
127,leverages,O
128,a,O
129,unique,O
130,suite,O
131,of,O
132,fully,O
133,-,O
134,featured,O
135,malware,O
136,",",O
137,in,O
138,conjunction,O
139,with,O
140,commercially,O
141,-,O
142,available,O
143,tools,O
144,",",O
145,to,O
146,conduct,O
147,targeted,O
148,operations,O
149,that,O
150,are,O
151,aligned,O
152,with,O
153,Vietnamese,O
154,state,O
155,interests,O
156,.”,O
157,states,O
158,the,O
159,analysis,O
160,published,O
161,by,O
162,FireEye,O
163,.,O
164,FireEye,O
165,highlighted,O
166,that,O
167,currently,O
168,",",O
169,it,O
170,is,O
171,impossible,O
172,to,O
173,precisely,O
174,link,O
175,the,O
176,group,O
177,to,O
178,the,O
179,Vietnamese,O
180,government,O
181,even,O
182,if,O
183,the,O
184,information,O
185,gathered,O
186,by,O
187,the,O
188,hackers,O
189,would,O
190,be,O
191,of,O
192,very,O
193,little,O
194,use,O
195,to,O
196,any,O
197,other,O
198,state,O
199,.,O
200,According,O
201,to,O
202,the,O
203,experts,O
204,",",O
205,the,O
206,cyber,O
207,attacks,O
208,seemed,O
209,to,O
210,be,O
211,assessing,O
212,the,O
213,victims,O
214,’,O
215,adherence,O
216,to,O
217,Vietnamese,O
218,regulations,O
219,but,O
220,the,O
221,Vietnamese,O
222,government,O
223,denies,O
224,its,O
225,involvement,O
226,.,O
227,“,O
228,The,O
229,government,O
230,of,O
231,Vietnam,O
232,does,O
233,not,O
234,allow,O
235,any,O
236,form,O
237,of,O
238,cyber,O
239,-,O
240,attacks,O
241,against,O
242,organizations,O
243,or,O
244,individuals,O
245,",”",O
246,said,O
247,foreign,O
248,ministry,O
249,spokeswoman,O
250,Le,O
251,Thi,O
252,Thu,O
253,Hang,O
254,.,O
255,“,O
256,All,O
257,cyber,O
258,-,O
259,attacks,O
260,or,O
261,threats,O
262,to,O
263,cybersecurity,O
264,",",O
265,must,O
266,be,O
267,condemned,O
268,and,O
269,severely,O
270,punished,O
271,in,O
272,accordance,O
273,with,O
274,regulations,O
275,and,O
276,laws,O
277,.”,O
278,Back,O
279,to,O
280,the,O
281,last,O
282,wave,O
283,of,O
284,attacks,O
285,",",O
286,the,O
287,APT32,B-Actor
288,hackers,O
289,use,O
290,phishing,O
291,emails,O
292,containing,O
293,a,O
294,weaponized,O
295,attachment,O
296,.,O
297,It,O
298,is,O
299,interesting,O
300,to,O
301,note,O
302,that,O
303,the,O
304,attachment,O
305,is,O
306,not,O
307,a,O
308,Word,O
309,document,O
310,",",O
311,instead,O
312,",",O
313,it,O
314,is,O
315,an,O
316,ActiveMime,O
317,file,O
318,containing,O
319,an,O
320,OLE,O
321,file,O
322,containing,O
323,malicious,O
324,macros,O
325,.,O
326,Another,O
327,element,O
328,of,O
329,innovation,O
330,for,O
331,this,O
332,campaign,O
333,is,O
334,that,O
335,attacker,O
336,tracked,O
337,the,O
338,success,O
339,of,O
340,the,O
341,phishing,O
342,emails,O
343,",",O
344,using,O
345,legitimate,O
346,cloud,O
347,-,O
348,based,O
349,email,O
350,analytics,O
351,.,O
352,The,O
353,phishing,O
354,attachments,O
355,contain,O
356,an,O
357,HTML,O
358,image,O
359,tags,O
360,.,O
361,“,O
362,When,O
363,a,O
364,document,O
365,with,O
366,this,O
367,feature,O
368,is,O
369,opened,O
370,",",O
371,Microsoft,O
372,Word,O
373,will,O
374,attempt,O
375,to,O
376,download,O
377,the,O
378,external,O
379,image,O
380,",",O
381,even,O
382,if,O
383,macros,O
384,were,O
385,disabled,O
386,.,O
387,In,O
388,all,O
389,phishing,O
390,lures,O
391,analyzed,O
392,",",O
393,the,O
394,external,O
395,images,O
396,did,O
397,not,O
398,exist,O
399,.”,O
400,reads,O
401,the,O
402,analysis,O
403,.,O
404,“,O
405,Mandiant,O
406,consultants,O
407,suspect,O
408,that,O
409,APT32,B-Actor
410,was,O
411,monitoring,O
412,web,O
413,logs,O
414,to,O
415,track,O
416,the,O
417,public,O
418,IP,O
419,address,O
420,used,O
421,to,O
422,request,O
423,remote,O
424,images,O
425,.,O
426,When,O
427,combined,O
428,with,O
429,email,O
430,tracking,O
