,Text,Label
0,Researchers,O
1,at,O
2,security,O
3,firm,O
4,Group,O
5,-,O
6,IB,O
7,have,O
8,exposed,O
9,the,O
10,attacks,O
11,carried,O
12,out,O
13,by,O
14,the,O
15,Silence,B-Actor
16,cybercriminal,I-Actor
17,group,I-Actor
18,",",O
19,providing,O
20,details,O
21,on,O
22,its,O
23,tactics,O
24,and,O
25,tools,O
26,.,O
27,Experts,O
28,at,O
29,security,O
30,firm,O
31,Group,O
32,-,O
33,IB,O
34,have,O
35,exposed,O
36,the,O
37,attacks,O
38,committed,O
39,by,O
40,Silence,B-Actor
41,cybercriminal,I-Actor
42,group,I-Actor
43,.,O
44,While,O
45,the,O
46,gang,O
47,had,O
48,previously,O
49,targeted,O
50,Russian,B-Target
51,banks,I-Target
52,",",O
53,Group,O
54,-,O
55,IB,O
56,experts,O
57,also,O
58,have,O
59,discovered,O
60,evidence,O
61,of,O
62,the,O
63,group,O
64,’,O
65,s,O
66,activity,O
67,in,O
68,more,O
69,than,O
70,25,O
71,countries,O
72,worldwide,O
73,.,O
74,Group,O
75,-,O
76,IB,O
77,has,O
78,published,O
79,its,O
80,first,O
81,detailed,O
82,report,O
83,“,O
84,Silence,B-Actor
85,:,O
86,Moving,O
87,into,O
88,the,O
89,darkside,O
90,”,O
91,on,O
92,tactics,O
93,and,O
94,tools,O
95,employed,O
96,by,O
97,the,O
98,cybercriminals,O
99,.,O
100,Group,O
101,-,O
102,IB,O
103,security,O
104,analysts,O
105,’,O
106,hypothesis,O
107,is,O
108,that,O
109,at,O
110,least,O
111,one,O
112,of,O
113,the,O
114,gang,O
115,members,O
116,appears,O
117,to,O
118,be,O
119,a,O
120,former,O
121,or,O
122,current,O
123,employee,O
124,of,O
125,a,O
126,cyber,O
127,security,O
128,company,O
129,.,O
130,The,O
131,confirmed,O
132,damage,O
133,from,O
134,Silence,B-Actor
135,activity,O
136,is,O
137,estimated,O
138,at,O
139,800,O
140,000,O
141,USD,O
142,.,O
143,After,O
144,the,O
145,activity,O
146,of,O
147,Cobalt,B-Actor
148,group,I-Actor
149,has,O
150,declined,O
151,",",O
152,Silence,B-Actor
153,became,O
154,one,O
155,of,O
156,the,O
157,major,O
158,threats,O
159,to,O
160,Russian,B-Target
161,and,O
162,international,B-Target
163,banks,I-Target
164,.,O
165,Once,O
166,only,O
167,known,O
168,to,O
169,cybersecurity,O
170,specialists,O
171,",",O
172,Silence,B-Actor
173,is,O
174,an,O
175,example,O
176,of,O
177,a,O
178,mobile,O
179,",",O
180,small,O
181,",",O
182,and,O
183,young,O
184,group,O
185,that,O
186,has,O
187,been,O
188,progressing,O
189,rapidly,O
190,.,O
191,Confirmed,O
192,thefts,O
193,by,O
194,Silence,B-Actor
195,increased,O
196,more,O
197,than,O
198,fivefold,O
199,from,O
200,just,O
201,100,O
202,000,O
203,USD,O
204,in,O
205,2017,O
206,to,O
207,550,O
208,000,O
209,USD,O
210,in,O
211,less,O
212,than,O
213,a,O
214,year,O
215,.,O
216,The,O
217,current,O
218,confirmed,O
219,total,O
220,thefts,O
221,form,O
222,Silence,B-Actor
223,attacks,O
224,stands,O
225,at,O
226,800,O
227,000,O
228,USD,O
229,.,O
230,For,O
231,more,O
232,than,O
233,two,O
234,years,O
235,",",O
236,there,O
237,was,O
238,not,O
239,a,O
240,single,O
241,sign,O
242,of,O
243,Silence,B-Actor
244,that,O
245,would,O
246,enable,O
247,to,O
248,identify,O
249,them,O
250,as,O
251,an,O
252,independent,O
253,cybercrime,O
254,group,O
255,.,O
256,The,O
257,timeline,O
258,and,O
259,nature,O
260,of,O
261,the,O
262,attacks,O
263,identified,O
264,by,O
265,Group,O
266,-,O
267,IB,O
268,forensic,O
269,specialists,O
270,suggested,O
271,strongly,O
272,that,O
273,the,O
274,first,O
275,attacks,O
276,were,O
277,very,O
278,amateur,O
279,in,O
280,nature,O
281,and,O
282,the,O
283,criminals,O
284,were,O
285,learning,O
286,as,O
287,they,O
288,went,O
289,along,O
290,.,O
291,Since,O
292,autumn,O
293,2017,O
294,",",O
295,the,O
296,group,O
297,has,O
298,become,O
299,more,O
300,active,O
301,.,O
302,Based,O
303,on,O
304,analysis,O
305,and,O
306,comparison,O
307,with,O
308,other,O
309,incidents,O
310,and,O
311,financial,O
312,APT,O
313,timelines,O
314,",",O
315,it,O
316,is,O
317,clear,O
318,that,O
319,Silence,B-Actor
320,analyses,O
321,methods,O
322,of,O
323,other,O
324,criminal,O
325,groups,O
326,and,O
327,applies,O
328,new,O
329,tactics,O
330,and,O
331,tools,O
332,on,O
333,various,O
334,banking,O
335,systems,O
336,–,O
337,AWS,O
338,CBR,O
339,(,O
340,Automated,O
341,Work,O
342,Station,O
343,Client,O
344,of,O
345,the,O
346,Russian,O
347,Central,O
348,Bank,O
349,"),",O
350,ATMs,O
351,",",O
352,and,O
353,card,O
354,processing,O
355,.,O
356,Group,O
357,-,O
358,IB,O
359,incident,O
360,response,O
361,and,O
362,intelligence,O
363,teams,O
364,detected,O
365,Silence,B-Actor
366,’,O
367,s,O
368,activity,O
369,in,O
370,2016,O
371,for,O
372,the,O
373,very,O
374,first,O
375,time,O
376,.,O
377,Silence,B-Actor
378,members,O
379,attempted,O
380,to,O
381,withdraw,O
382,money,O
383,via,O
384,AWS,O
385,CBR,O
386,;,O
387,however,O
388,",",O
389,due,O
390,to,O
391,some,O
392,errors,O
393,in,O
394,payment,O
395,orders,O
396,",",O
397,the,O
398,theft,O
399,was,O
400,successfully,O
401,prevented,O
402,.,O
403,In,O
404,2017,O
405,",",O
406,Silence,B-Actor
407,began,O
408,to,O
409,conduct,O
410,attacks,O
411,on,O
412,ATMs,O
413,.,O
414,The,O
415,first,O
416,incident,O
417,confirmed,O
418,by,O
419,Group,O
420,-,O
421,IB,O
422,revealed,O
423,that,O
424,gang,O
425,members,O
426,stole,O
427,100,O
428,000,O
429,USD,O
