,Text,Label
0,Gaza,B-Actor
1,Cybergang,I-Actor
2,threat,O
3,actor,O
4,it,O
5,is,O
6,back,O
7,again,O
8,",",O
9,this,O
10,time,O
11,it,O
12,is,O
13,targeting,O
14,organizations,B-Target
15,in,O
16,the,O
17,Middle,O
18,East,O
19,and,O
20,North,O
21,Africa,O
22,(,O
23,MENA,O
24,),O
25,region,O
26,.,O
27,Gaza,B-Actor
28,Cybergang,I-Actor
29,is,O
30,a,O
31,threat,O
32,actor,O
33,that,O
34,is,O
35,believed,O
36,to,O
37,be,O
38,linked,O
39,to,O
40,the,O
41,Palestinian,O
42,organization,O
43,Hamas,O
44,",",O
45,it,O
46,is,O
47,back,O
48,again,O
49,targeting,O
50,organizations,O
51,in,O
52,the,O
53,Middle,O
54,East,O
55,and,O
56,North,O
57,Africa,O
58,(,O
59,MENA,O
60,),O
61,region,O
62,.,O
63,According,O
64,to,O
65,the,O
66,experts,O
67,from,O
68,Kaspersky,O
69,",",O
70,the,O
71,hacker,O
72,crew,O
73,is,O
74,not,O
75,using,O
76,some,O
77,new,O
78,tools,O
79,and,O
80,techniques,O
81,.,O
82,The,O
83,Gaza,B-Actor
84,cybergang,I-Actor
85,",",O
86,aka,O
87,“,O
88,Gaza,B-Actor
89,Hackers,I-Actor
90,Team,I-Actor
91,”,O
92,and,O
93,“,O
94,Molerats,B-Actor
95,",”",O
96,appears,O
97,to,O
98,be,O
99,politically,O
100,motivated,O
101,and,O
102,has,O
103,been,O
104,active,O
105,since,O
106,at,O
107,least,O
108,since,O
109,2012,O
110,",",O
111,but,O
112,it,O
113,has,O
114,intensified,O
115,its,O
116,activity,O
117,in,O
118,the,O
119,Q2,O
120,2015,O
121,.,O
122,Security,O
123,experts,O
124,speculate,O
125,the,O
126,group,O
127,composed,O
128,of,O
129,Palestinian,O
130,militant,O
131,of,O
132,Hamas,O
133,",",O
134,it,O
135,also,O
136,targeted,O
137,organizations,O
138,in,O
139,Europe,O
140,and,O
141,the,O
142,United,O
143,States,O
144,.,O
145,Last,O
146,time,O
147,we,O
148,had,O
149,their,O
150,news,O
151,was,O
152,early,O
153,this,O
154,year,O
155,when,O
156,security,O
157,experts,O
158,from,O
159,Palo,O
160,Alto,O
161,Networks,O
162,uncovered,O
163,a,O
164,new,O
165,cyber,O
166,espionage,O
167,campaign,O
168,conducted,O
169,dubbed,O
170,DustySky,O
171,campaign,O
172,that,O
173,targeted,O
174,government,B-Target
175,organizations,O
176,with,O
177,two,O
178,strains,O
179,of,O
180,malware,O
181,:,O
182,a,O
183,downloader,O
184,called,O
185,Downeks,B-Malware
186,and,O
187,a,O
188,remote,O
189,access,O
190,tool,O
191,(,O
192,RAT,O
193,),O
194,named,O
195,QuasarRAT,B-Malware
196,.,O
197,Kaspersky,O
198,has,O
199,been,O
200,monitoring,O
201,the,O
202,group,O
203,’,O
204,s,O
205,campaigns,O
206,and,O
207,reported,O
208,that,O
209,a,O
210,new,O
211,victim,O
212,of,O
213,the,O
214,hacker,O
215,group,O
216,is,O
217,an,O
218,oil,O
219,and,O
220,gas,O
221,company,O
222,in,O
223,the,O
224,MENA,O
225,region,O
226,.,O
227,The,O
228,hackers,O
229,compromised,O
230,the,O
231,system,O
232,at,O
233,the,O
234,security,O
235,firm,O
236,and,O
237,exfiltrated,O
238,information,O
239,for,O
240,more,O
241,than,O
242,a,O
243,year,O
244,.,O
245,The,O
246,Gaza,B-Actor
247,cybergang,I-Actor
248,added,O
249,to,O
250,its,O
251,arsenal,O
252,an,O
253,Android,O
