,Text,Label
0,Trend,O
1,Micro,O
2,spotted,O
3,a,O
4,new,O
5,attack,O
6,relying,O
7,on,O
8,weaponized,O
9,Word,O
10,documents,O
11,and,O
12,PowerShell,O
13,scripts,O
14,that,O
15,appears,O
16,related,O
17,to,O
18,the,O
19,MuddyWater,B-Actor
20,APT,O
21,.,O
22,Security,O
23,experts,O
24,at,O
25,Trend,O
26,Micro,O
27,have,O
28,spotted,O
29,a,O
30,new,O
31,attack,O
32,relying,O
33,on,O
34,weaponized,O
35,Word,O
36,documents,O
37,and,O
38,PowerShell,O
39,scripts,O
40,that,O
41,appears,O
42,related,O
43,to,O
44,the,O
45,MuddyWater,B-Campaign
46,cyber,I-Campaign
47,-,I-Campaign
48,espionage,I-Campaign
49,campaign,I-Campaign
50,.,O
51,The,O
52,first,O
53,MuddyWater,B-Campaign
54,campaign,I-Campaign
55,was,O
56,observed,O
57,in,O
58,late,O
59,2017,O
60,",",O
61,then,O
62,researchers,O
63,from,O
64,Palo,O
65,Alto,O
66,Networks,O
67,were,O
68,investigating,O
69,a,O
70,mysterious,O
71,wave,O
72,of,O
73,attacks,O
74,in,O
75,the,O
76,Middle,O
77,East,O
78,.,O
79,The,O
80,experts,O
81,called,O
82,the,O
83,campaign,O
84,‘,O
85,MuddyWater,B-Campaign
86,’,O
87,due,O
88,to,O
89,the,O
90,confusion,O
91,in,O
92,attributing,O
93,these,O
94,attacks,O
95,that,O
96,took,O
97,place,O
98,between,O
99,February,O
100,and,O
101,October,O
102,2017,O
103,targeting,O
104,entities,O
105,in,O
106,Saudi,O
107,Arabia,O
108,",",O
109,Iraq,O
110,",",O
111,Israel,O
112,",",O
113,United,O
114,Arab,O
115,Emirates,O
116,",",O
117,Georgia,O
118,",",O
119,India,O
120,",",O
121,Pakistan,O
122,",",O
123,Turkey,O
124,",",O
125,and,O
126,the,O
127,United,O
128,States,O
129,to,O
130,date,O
131,.,O
132,Threat,O
133,actors,O
134,used,O
135,PowerShell,O
136,-,O
137,based,O
138,first,O
139,stage,O
140,backdoor,O
141,named,O
142,POWERSTATS,B-Malware
143,",",O
144,across,O
145,the,O
146,time,O
147,the,O
148,hackers,O
149,changed,O
150,tools,O
151,and,O
152,techniques,O
153,.,O
154,In,O
155,March,O
156,2018,O
157,",",O
158,experts,O
159,at,O
160,FireEye,O
161,uncovered,O
162,a,O
163,massive,O
164,phishing,O
165,campaign,O
166,conducted,O
167,by,O
168,TEMP,O
169,.,O
170,Zagros,O
171,group,O
172,(,O
173,another,O
174,name,O
175,used,O
176,by,O
177,the,O
178,experts,O
179,to,O
180,track,O
181,the,O
182,MuddyWater,B-Actor
183,"),",O
184,targeting,O
185,Asia,O
186,and,O
187,Middle,O
188,East,O
189,regions,O
190,from,O
191,January,O
192,2018,O
193,to,O
194,March,O
195,2018,O
196,.,O
197,Attackers,O
198,used,O
199,weaponized,O
200,documents,O
201,typically,O
202,having,O
203,geopolitical,O
204,themes,O
205,",",O
206,such,O
207,as,O
208,documents,O
209,purporting,O
210,to,O
211,be,O
212,from,O
213,the,O
214,National,O
215,Assembly,O
216,of,O
217,Pakistan,O
218,or,O
219,the,O
220,Institute,O
221,for,O
222,Development,O
223,and,O
224,Research,O
225,in,O
226,Banking,O
227,Technology,O
228,.,O
229,The,O
230,attacks,O
231,have,O
232,been,O
233,mistakenly,O
234,associated,O
235,with,O
236,the,O
237,FIN7,B-Actor
238,group,O
239,",",O
240,when,O
241,Palo,O
242,Alto,O
243,discovered,O
244,the,O
245,first,O
246,campaign,O
247,reported,O
248,that,O
249,a,O
250,C,O
