,Text,Label
0,Security,O
1,firm,O
2,Talos,O
3,along,O
4,with,O
5,other,O
6,cybersecurity,O
7,firms,O
8,and,O
9,law,O
10,enforcement,O
11,agencies,O
12,have,O
13,uncovered,O
14,a,O
15,huge,O
16,botnet,O
17,dubbed,O
18,VPNFilter,B-Malware
19,",",O
20,composed,O
21,of,O
22,more,O
23,than,O
24,500,O
25,",",O
26,000,O
27,compromised,O
28,routers,O
29,and,O
30,network,O
31,-,O
32,attached,O
33,storage,O
34,(,O
35,NAS,O
36,),O
37,devices,O
38,.,O
39,The,O
40,experts,O
41,believe,O
42,the,O
43,VPNFilter,B-Malware
44,was,O
45,developed,O
46,by,O
47,Russia,O
48,and,O
49,the,O
50,associated,O
51,malware,O
52,appears,O
53,to,O
54,be,O
55,very,O
56,sophisticated,O
57,",",O
58,at,O
59,the,O
60,time,O
61,they,O
62,discovered,O
63,more,O
64,than,O
65,500,O
66,",",O
67,000,O
68,compromised,O
69,devices,O
70,across,O
71,54,O
72,countries,O
73,.,O
74,“,O
75,For,O
76,several,O
77,months,O
78,",",O
79,Talos,O
80,has,O
81,been,O
82,working,O
83,with,O
84,public,O
85,-,O
86,and,O
87,private,O
88,-,O
89,sector,O
90,threat,O
91,intelligence,O
92,partners,O
93,and,O
94,law,O
95,enforcement,O
96,in,O
97,researching,O
98,an,O
99,advanced,O
100,",",O
101,likely,O
102,state,O
103,-,O
104,sponsored,O
105,or,O
106,state,O
107,-,O
108,affiliated,O
109,actor,O
110,’,O
111,s,O
112,widespread,O
113,use,O
114,of,O
115,a,O
116,sophisticated,O
117,modular,O
118,malware,O
119,system,O
120,we,O
121,call,O
122,‘,O
123,VPNFilter,B-Malware
124,.'”,O
125,reads,O
126,the,O
127,blog,O
128,post,O
129,published,O
130,by,O
131,Talos,O
132,.,O
133,“,O
134,We,O
135,have,O
136,not,O
137,completed,O
138,our,O
139,research,O
140,",",O
141,but,O
142,recent,O
143,events,O
144,have,O
145,convinced,O
146,us,O
147,that,O
148,the,O
149,correct,O
150,way,O
151,forward,O
152,is,O
153,to,O
154,now,O
155,share,O
156,our,O
157,findings,O
158,so,O
159,that,O
160,affected,O
161,parties,O
162,can,O
163,take,O
164,the,O
165,appropriate,O
166,action,O
167,to,O
168,defend,O
169,themselves,O
170,.”,O
171,Even,O
172,if,O
173,the,O
174,experts,O
175,are,O
176,still,O
177,investigating,O
178,the,O
179,botnet,O
180,",",O
181,they,O
182,decided,O
183,to,O
184,publish,O
185,an,O
186,initial,O
