,Text,Label
0,The,O
1,US,O
2,DHS,O
3,and,O
4,the,O
5,FBI,O
6,have,O
7,issued,O
8,a,O
9,warning,O
10,that,O
11,APT,O
12,groups,O
13,are,O
14,actively,O
15,targeting,O
16,energy,B-Target
17,firms,O
18,and,O
19,critical,O
20,infrastructure,B-Target
21,.,O
22,The,O
23,US,O
24,Department,O
25,of,O
26,Homeland,O
27,Security,O
28,(,O
29,DHS,O
30,),O
31,and,O
32,the,O
33,FBI,O
34,have,O
35,issued,O
36,a,O
37,warning,O
38,that,O
39,APT,O
40,groups,O
41,are,O
42,actively,O
43,targeting,O
44,government,B-Target
45,departments,O
46,",",O
47,and,O
48,firms,O
49,working,O
50,in,O
51,the,O
52,energy,B-Target
53,",",O
54,nuclear,B-Target
55,",",O
56,water,B-Target
57,",",O
58,aviation,B-Target
59,",",O
60,and,O
61,critical,O
62,manufacturing,B-Target
63,sectors,O
64,.,O
65,The,O
66,warning,O
67,was,O
68,sent,O
69,to,O
70,the,O
71,organization,O
72,via,O
73,email,O
74,on,O
75,Friday,O
76,to,O
77,inform,O
78,them,O
79,of,O
80,Advanced,O
81,Persistent,O
82,Threat,O
83,Activity,O
84,targeting,O
85,energy,B-Target
86,and,O
87,other,O
88,critical,O
89,infrastructure,B-Target
90,sectors,O
91,since,O
92,at,O
93,least,O
94,May,O
95,2017,O
96,.,O
97,“,O
98,Since,O
99,at,O
100,least,O
101,May,O
102,2017,O
103,",",O
104,threat,O
105,actors,O
106,have,O
107,targeted,O
108,government,B-Target
109,entities,O
110,and,O
111,the,O
112,energy,B-Target
113,",",O
114,water,B-Target
115,",",O
116,aviation,B-Target
117,",",O
118,nuclear,B-Target
119,",",O
120,and,O
121,critical,O
122,manufacturing,B-Target
123,sectors,O
124,",",O
125,and,O
126,",",O
127,in,O
128,some,O
129,cases,O
130,",",O
131,have,O
132,leveraged,O
133,their,O
134,capabilities,O
135,to,O
136,compromise,O
137,victims,O
138,’,O
139,networks,O
140,.”,O
141,reads,O
142,the,O
143,alert,O
144,.,O
145,“,O
146,Analysis,O
147,by,O
148,DHS,O
149,",",O
150,FBI,O
151,",",O
152,and,O
153,trusted,O
154,partners,O
155,has,O
156,identified,O
157,distinct,O
158,indicators,O
159,and,O
160,behaviors,O
161,related,O
162,to,O
163,this,O
164,activity,O
165,.,O
166,Of,O
167,specific,O
168,note,O
169,",",O
170,the,O
171,report,O
172,Dragonfly,B-Actor
173,:,O
174,Western,O
175,energy,B-Target
176,sector,O
177,targeted,O
178,by,O
179,sophisticated,O
180,attack,O
181,group,O
182,",",O
183,released,O
184,by,O
185,Symantec,O
186,on,O
187,September,O
188,6,O
189,",",O
190,2017,O
191,",",O
192,provides,O
193,additional,O
194,information,O
195,about,O
196,this,O
197,ongoing,O
198,campaign,O
199,.,O
200,“,O
201,The,O
202,hackers,O
203,use,O
204,to,O
205,target,O
206,third,O
207,-,O
208,party,O
209,suppliers,O
210,and,O
211,contractors,O
212,(“,O
