,Text,Label
0,Security,O
1,researchers,O
2,from,O
3,ESET,O
4,published,O
5,a,O
6,detailed,O
7,analysis,O
8,of,O
9,a,O
10,recently,O
11,discovered,O
12,cyber,O
13,espionage,O
14,group,O
15,tracked,O
16,as,O
17,GreyEnergy,B-Actor
18,.,O
19,Security,O
20,experts,O
21,from,O
22,ESET,O
23,published,O
24,a,O
25,detailed,O
26,analysis,O
27,of,O
28,a,O
29,recently,O
30,discovered,O
31,threat,O
32,actor,O
33,tracked,O
34,as,O
35,GreyEnergy,B-Actor
36,",",O
37,its,O
38,activity,O
39,emerged,O
40,in,O
41,concurrence,O
42,with,O
43,BlackEnergy,B-Campaign
44,operations,I-Campaign
45,.,O
46,ESET,O
47,researchers,O
48,have,O
49,spotted,O
50,a,O
51,new,O
52,strain,O
53,of,O
54,malware,O
55,tracked,O
56,as,O
57,Exaramel,B-Malware
58,that,O
59,links,O
60,the,O
61,not,B-Malware
62,Petya,I-Malware
63,wiper,O
64,to,O
65,the,O
66,Industroyer,B-Malware
67,ICS,I-Malware
68,malware,O
69,.,O
70,Experts,O
71,from,O
72,ESET,O
73,speculate,O
74,the,O
75,BlackEnergy,B-Actor
76,threat,O
77,actor,O
78,evolved,O
79,into,O
80,two,O
81,separate,O
82,APT,O
83,groups,O
84,",",O
85,namely,O
86,TeleBots,B-Actor
87,and,O
88,GreyEnergy,B-Actor
89,.,O
90,“,O
91,Following,O
92,this,O
93,attack,O
94,",",O
95,the,O
96,BlackEnergy,B-Actor
97,group,O
98,evolved,O
99,into,O
100,at,O
101,least,O
102,two,O
103,subgroups,O
104,:,O
105,TeleBots,B-Actor
106,and,O
107,GreyEnergy,B-Actor
108,.,O
109,”,O
110,reads,O
111,the,O
112,report,O
113,.,O
114,“,O
115,The,O
116,main,O
117,goal,O
118,of,O
119,the,O
120,TeleBots,B-Actor
121,group,O
122,is,O
123,to,O
124,perform,O
125,cybersabotage,O
126,attacks,O
127,on,O
128,Ukraine,O
129,",",O
130,which,O
131,are,O
132,achieved,O
133,through,O
134,computer,O
135,network,O
136,attack,O
137,(,O
138,CNA,O
139,),O
140,operations,O
141,.”,O
142,GreyEnergy,B-Actor
143,conducted,O
144,reconnaissance,O
145,and,O
146,cyber,O
147,espionage,O
148,activities,O
149,in,O
150,Ukraine,O
151,and,O
152,Poland,O
153,",",O
154,it,O
155,focused,O
156,its,O
157,activities,O
158,on,O
159,energy,B-Target
160,and,O
161,transportation,B-Target
162,industries,O
163,",",O
164,and,O
165,other,O
166,high,O
167,-,O
168,value,O
169,targets,O
170,.,O
171,The,O
172,APT,O
173,group,O
174,leverage,O
175,the,O
176,GreyEnergy,B-Malware
177,malware,O
178,",",O
179,a,O
180,malicious,O
181,code,O
182,that,O
183,implements,O
184,a,O
185,modular,O
186,architecture,O
187,to,O
188,extend,O
189,its,O
190,capabilities,O
191,by,O
192,adding,O
193,the,O
194,appropriate,O
195,modules,O
196,.,O
197,“,O
198,Like,O
199,many,O
200,complex,O
201,threats,O
202,",",O
203,the,O
204,GreyEnergy,B-Malware
205,malware,O
206,has,O
207,a,O
208,modular,O
209,architecture,O
210,.,O
211,The,O
212,functionality,O
213,of,O
214,the,O
215,malware,O
216,can,O
217,be,O
218,easily,O
219,extended,O
220,with,O
221,additional,O
222,modules,O
223,.,O
224,A,O
225,GreyEnergy,B-Malware
226,module,O
227,is,O
228,a,O
229,DLL,O
230,file,O
231,that,O
232,gets,O
233,executed,O
234,by,O
235,calling,O
236,the,O
237,function,O
238,with,O
239,the,O
240,first,O
241,ordinal,O
242,.,O
243,Each,O
244,module,O
245,",",O
246,including,O
247,the,O
248,main,O
249,GreyEnergy,B-Malware
250,module,O
251,",",O
252,accepts,O
253,text,O
254,commands,O
255,with,O
256,various,O
257,parameters,O
258,.”,O
259,continues,O
260,the,O
261,analysis,O
262,.,O
263,The,O
264,list,O
265,of,O
266,available,O
267,modules,O
268,includes,O
269,components,O
270,for,O
271,file,O
272,extraction,O
273,",",O
274,screenshot,O
275,capturing,O
276,",",O
277,keylogging,O
278,",",O
279,password,O
280,",",O
281,and,O
282,credential,O
283,stealing,O
284,",",O
285,and,O
286,of,O
287,course,O
288,a,O
289,backdoor,O
290,.,O
291,Experts,O
292,pointed,O
293,out,O
294,that,O
295,they,O
296,haven,O
297,’,O
298,t,O
299,found,O
300,modules,O
301,that,O
302,specifically,O
303,target,O
304,Industrial,O
305,Control,O
306,Systems,O
307,software,O
308,or,O
309,devices,O
310,.,O
311,ESET,O
312,pointed,O
313,out,O
314,that,O
315,GreyEnergy,B-Actor
316,operators,O
317,have,O
318,been,O
319,strategically,O
320,targeting,O
321,ICS,O
322,control,O
323,workstations,O
324,running,O
325,SCADA,O
326,software,O
327,and,O
328,servers,O
329,.,O
330,In,O
331,one,O
332,case,O
333,",",O
334,hackers,O
335,used,O
336,a,O
337,disk,O
338,-,O
339,wiping,O
340,component,O
341,to,O
342,disrupt,O
343,operating,O
344,processes,O
345,on,O
346,the,O
347,target,O
348,systems,O
349,.,O
350,GreyEnergy,B-Actor
351,attackers,O
352,in,O
353,one,O
354,case,O
355,also,O
356,used,O
357,a,O
358,valid,O
359,digital,O
360,certificate,O
361,",",O
362,likely,O
363,stolen,O
364,from,O
365,Taiwanese,O
366,company,O
367,Advantech,O
368,",",O
369,to,O
370,sign,O
371,a,O
372,sample,O
373,.,O
374,“,O
375,One,O
376,of,O
377,the,O
378,most,O
379,intriguing,O
380,details,O
381,discovered,O
382,during,O
383,our,O
384,research,O
385,is,O
386,that,O
387,one,O
388,of,O
389,the,O
390,GreyEnergy,B-Malware
391,samples,O
392,we,O
393,found,O
394,was,O
395,signed,O
396,with,O
397,a,O
398,valid,O
399,digital,O
400,certificate,O
401,that,O
402,had,O
403,likely,O
404,been,O
405,stolen,O
406,from,O
407,a,O
408,Taiwanese,O
409,company,O
410,that,O
411,produces,O
412,ICS,O
413,equipment,O
414,.,O
415,In,O
416,this,O
417,respect,O
418,",",O
419,the,O
420,GreyEnergy,B-Actor
421,group,O
422,has,O
423,literally,O
424,followed,O
425,in,O
426,Stuxnet,B-Malware
427,’,O
428,s,O
429,footsteps,O
430,.”,O
431,states,O
432,ESET,O
433,.,O
434,Attackers,O
435,spread,O
436,the,O
437,malware,O
438,by,O
439,carryout,O
440,both,O
441,spear,O
442,phishing,O
443,campaigns,O
444,and,O
445,compromised,O
446,self,O
447,-,O
448,hosted,O
449,web,O
450,services,O
451,",",O
452,in,O
453,this,O
454,latter,O
455,case,O
456,attackers,O
457,hack,O
458,into,O
459,public,O
460,-,O
461,facing,O
462,web,O
463,services,O
464,running,O
465,on,O
466,a,O
467,server,O
468,that,O
469,is,O
470,connected,O
