,Text,Label
0,Security,O
1,researchers,O
2,at,O
3,AlienVault,O
4,uncovered,O
5,a,O
6,series,O
7,of,O
8,cyber,O
9,attacks,O
10,on,O
11,cryptocurrency,O
12,exchanges,O
13,leveraging,O
14,weaponized,O
15,Hangul,O
16,Word,O
17,Processor,O
18,HWP,O
19,documents,O
20,(,O
21,Hangul,O
22,Word,O
23,Processor,O
24,documents,O
25,).,O
26,The,O
27,string,O
28,of,O
29,attacks,O
30,involving,O
31,the,O
32,HWP,O
33,documents,O
34,has,O
35,been,O
36,attributed,O
37,to,O
38,the,O
39,North,O
40,Korea,O
41,-,O
42,linked,O
43,Lazarus,B-Actor
44,APT,O
45,group,O
46,",",O
47,and,O
48,includes,O
49,the,O
50,hack,O
51,of,O
52,the,O
53,South,O
54,Korean,O
55,virtual,B-Target
56,currency,I-Target
57,exchange,I-Target
58,Bithumb,O
59,.,O
60,The,O
61,hackers,O
62,managed,O
63,to,O
64,steal,O
65,roughly,O
66,$,O
67,32,O
68,million,O
69,worth,O
70,of,O
71,cryptocurrencies,O
72,",",O
73,it,O
74,was,O
75,the,O
76,second,O
77,security,O
78,breach,O
79,suffered,O
80,by,O
81,the,O
82,cryptocurrency,O
83,exchange,O
84,that,O
85,caused,O
86,the,O
87,shutdown,O
88,of,O
89,the,O
90,service,O
91,.,O
92,The,O
93,first,O
94,attack,O
95,was,O
96,also,O
97,attributed,O
98,to,O
99,the,O
100,Lazarus,B-Actor
101,APT,O
102,group,O
103,.,O
104,The,O
105,activity,O
106,of,O
107,the,O
108,Lazarus,B-Actor
109,Group,I-Actor
110,surged,O
111,in,O
112,2014,O
113,and,O
114,2015,O
115,",",O
116,its,O
117,members,O
118,used,O
119,mostly,O
120,custom,O
121,-,O
122,tailored,O
123,malware,O
124,in,O
125,their,O
126,attacks,O
127,and,O
128,experts,O
129,that,O
130,investigated,O
131,on,O
132,the,O
133,crew,O
134,consider,O
135,it,O
136,highly,O
137,sophisticated,O
138,.,O
139,This,O
140,threat,O
141,actor,O
142,has,O
143,been,O
144,active,O
145,since,O
146,at,O
147,least,O
148,2009,O
149,",",O
150,possibly,O
151,as,O
152,early,O
153,as,O
154,2007,O
155,",",O
156,and,O
157,it,O
158,was,O
159,involved,O
160,in,O
161,both,O
162,cyber,O
163,espionage,O
164,campaigns,O
165,and,O
166,sabotage,O
167,activities,O
168,aimed,O
169,to,O
170,destroy,O
171,data,O
172,and,O
173,disrupt,O
174,systems,O
175,.,O
176,Security,O
177,researchers,O
178,discovered,O
179,that,O
180,North,O
181,Korean,O
182,Lazarus,B-Actor
183,APT,O
184,group,O
185,was,O
186,behind,O
187,recent,O
188,attacks,O
189,on,O
190,banks,O
191,",",O
192,including,O
193,the,O
194,Bangladesh,B-Campaign
195,cyber,I-Campaign
196,heist,I-Campaign
197,.,O
198,According,O
199,to,O
200,security,O
201,experts,O
202,",",O
203,the,O
204,group,O
205,was,O
206,behind,O
207,",",O
208,other,O
209,large,O
210,-,O
211,scale,O
212,cyber,O
213,espionage,O
214,campaigns,O
215,against,O
216,targets,O
217,worldwide,O
218,",",O
219,including,O
220,the,O
221,Troy,B-Campaign
222,Operation,I-Campaign
223,",",O
224,the,O
225,DarkSeoul,B-Campaign
226,Operation,I-Campaign
227,",",O
228,and,O
229,the,O
230,Sony,B-Campaign
231,Picture,I-Campaign
232,hack,I-Campaign
233,.,O
234,Recently,O
235,the,O
236,group,O
237,hit,O
238,several,O
239,banks,O
240,in,O
241,Latin,O
242,America,O
243,stealing,O
244,tens,O
245,of,O
246,millions,O
247,of,O
248,dollars,O
249,.,O
250,Earlier,O
251,this,O
252,month,O
253,",",O
254,experts,O
255,at,O
256,AlienVault,O
257,reported,O
258,that,O
259,Lazarus,B-Actor
260,APT,O
261,has,O
262,been,O
263,leveraging,O
264,an,O
265,ActiveX,O
266,zero,O
267,-,O
268,day,O
269,vulnerability,O
270,in,O
271,attacks,O
272,on,O
273,South,O
274,Korean,O
275,targets,O
276,.,O
277,A,O
278,couple,O
279,of,O
280,days,O
281,ago,O
282,",",O
283,experts,O
284,at,O
285,Alien,O
286,Vault,O
287,discovered,O
288,a,O
289,series,O
290,of,O
291,weaponized,O
292,documents,O
293,to,O
294,target,O
295,members,O
296,of,O
297,a,O
298,recent,O
299,G20,O
300,Financial,O
301,Meeting,O
302,.,O
303,“,O
304,One,O
305,malicious,O
306,document,O
307,appears,O
308,to,O
309,be,O
310,targeting,O
311,members,O
312,of,O
313,a,O
314,recent,O
315,G20,O
316,Financial,O
317,Meeting,O
318,",",O
319,seeking,O
320,coordination,O
321,of,O
322,the,O
323,economic,O
324,policies,O
325,between,O
326,the,O
327,wealthiest,O
328,countries,O
329,.,O
330,Another,O
331,is,O
332,reportedly,O
333,related,O
334,to,O
335,the,O
336,recent,O
337,theft,O
338,of,O
339,$,O
340,30,O
341,million,O
342,from,O
343,the,O
344,Bithumb,O
345,crypto,O
346,-,O
347,currency,O
348,exchange,O
349,in,O
350,South,O
351,Korea,O
352,.”,O
353,reads,O
354,the,O
355,analysis,O
356,published,O
357,by,O
358,Alien,O
359,Vault,O
360,.,O
361,The,O
362,HWP,O
363,documents,O
364,used,O
365,in,O
366,recent,O
367,attacks,O
368,include,O
369,a,O
370,malicious,O
371,postscript,O
372,code,O
373,that,O
374,downloads,O
375,the,O
376,second,O
377,stage,O
378,malware,O
379,(,O
380,either,O
381,a,O
382,32,O
383,or,O
384,64,O
385,bit,O
386,version,O
387,of,O
388,Manuscrypt,B-Malware
389,).,O
390,Reports,O
391,published,O
392,by,O
393,South,O
394,Korean,O
395,organizations,O
396,suggest,O
397,the,O
398,cyberheist,O
399,form,O
400,Bithumb,O
401,leverages,O
402,malicious,O
403,HWP,O
404,files,O
405,and,O
406,started,O
407,earlier,O
408,in,O
409,May,O
410,and,O
411,June,O
412,.,O
413,The,O
414,documents,O
415,involved,O
416,fake,O
417,resumes,O
418,and,O
419,are,O
420,linked,O
421,to,O
422,previous,O
423,attacks,O
424,by,O
425,Lazarus,B-Actor
426,.,O
427,“,O
428,A,O
429,report,O
430,by,O
431,a,O
432,South,O
433,Korean,O
434,news,O
435,organisation,O
436,into,O
437,the,O
438,investigation,O
439,by,O
440,a,O
441,South,O
442,Korean,O
443,security,O
444,company,O
445,into,O
446,the,O
447,thefts,O
448,shows,O
449,some,O
450,very,O
451,familiar,O
452,looking,O
453,malware,O
454,samples,O
455,that,O
456,were,O
457,sent,O
458,to,O
459,cryptocurrency,O
460,organisations,O
461,”,O
462,continues,O
463,Alien,O
464,Vault,O
465,.,O
466,“,O
467,Whilst,O
468,we,O
469,can,O
470,’,O
471,t,O
472,be,O
473,certain,O
474,this,O
475,malware,O
