,Text,Label
0,Hackers,O
1,have,O
2,targeted,O
3,Irish,O
4,energy,B-Target
5,networks,I-Target
6,",",O
7,senior,O
8,engineers,O
9,at,O
10,the,O
11,Electricity,O
12,Supply,O
13,Board,O
14,(,O
15,ESB,O
16,"),",O
17,which,O
18,supplies,O
19,both,O
20,Northern,O
21,Ireland,O
22,and,O
23,the,O
24,Republic,O
25,",",O
26,were,O
27,targeted,O
28,by,O
29,spear,O
30,phishing,O
31,messages,O
32,allegedly,O
33,sent,O
34,by,O
35,a,O
36,Russian,O
37,threat,O
38,actor,O
39,linked,O
40,to,O
41,Russia,O
42,’,O
43,s,O
44,GRU,O
45,intelligence,O
46,agency,O
47,.,O
48,The,O
49,news,O
50,was,O
51,reported,O
52,by,O
53,The,O
54,Times,O
55,",",O
56,sources,O
57,close,O
58,to,O
59,the,O
60,newspaper,O
61,confirmed,O
62,that,O
63,Russian,O
64,nation,O
65,state,O
66,actors,O
67,launched,O
68,the,O
69,attack,O
70,to,O
71,compromise,O
72,control,O
73,systems,O
74,and,O
75,take,O
76,over,O
77,the,O
78,electricity,O
79,grid,O
80,.,O
81,“,O
82,Hackers,O
83,backed,O
84,by,O
85,the,O
86,Russian,O
87,government,O
88,have,O
89,attacked,O
90,energy,B-Target
91,networks,I-Target
92,running,O
93,the,O
94,national,O
95,grid,O
96,in,O
97,parts,O
98,of,O
99,the,O
100,UK,O
101,",",O
102,The,O
103,Times,O
104,has,O
105,learnt,O
106,.”,O
107,reported,O
108,The,O
109,Times,O
110,.,O
111,“,O
112,The,O
113,hackers,O
114,",",O
115,who,O
116,targeted,O
117,the,O
118,Republic,O
119,of,O
120,Ireland,O
121,’,O
122,s,O
123,energy,O
124,sector,O
125,",",O
126,intended,O
127,to,O
128,infiltrate,O
129,control,O
130,systems,O
131,",",O
132,security,O
133,analysts,O
134,believe,O
135,.,O
136,This,O
137,would,O
138,also,O
139,have,O
140,given,O
141,them,O
142,the,O
143,power,O
144,to,O
145,knock,O
146,out,O
147,parts,O
148,of,O
149,the,O
150,grid,O
151,in,O
152,Northern,O
153,Ireland,O
154,.”,O
155,Why,O
156,Ireland,O
157,?,O
158,Security,O
159,experts,O
160,believe,O
161,that,O
162,GRU,O
163,hackers,O
164,were,O
165,testing,O
166,their,O
167,cyber,O
168,capabilities,O
169,against,O
170,the,O
171,country,O
172,infrastructure,O
173,.,O
174,The,O
175,nation,O
176,state,O
177,hackers,O
178,may,O
179,have,O
180,been,O
181,interested,O
182,in,O
183,destabilizing,O
184,the,O
185,country,O
186,that,O
187,also,O
188,hosts,O
189,European,O
190,headquarters,O
191,of,O
192,IT,O
193,giants,O
194,like,O
195,Apple,O
196,",",O
197,Google,O
198,",",O
199,and,O
200,Facebook,O
201,.,O
202,US,O
203,officials,O
204,confirmed,O
205,last,O
206,week,O
207,that,O
208,Russian,O
209,government,O
210,hacking,O
211,teams,O
212,penetrated,O
213,American,O
214,nuclear,B-Target
215,and,O
216,other,O
217,energy,B-Target
218,companies,O
219,.,O
220,The,O
221,Ireland,O
222,’,O
223,s,O
224,National,O
225,Cyber,O
226,Security,O
227,Centre,O
228,is,O
229,investigating,O
230,the,O
231,cyber,O
232,attack,O
233,that,O
234,according,O
235,to,O
236,the,O
237,experts,O
238,aimed,O
239,to,O
240,steal,O
241,information,O
242,and,O
243,gather,O
244,intelligence,O
245,instead,O
246,having,O
247,sabotage,O
248,purposes,O
249,.,O
250,The,O
251,news,O
252,about,O
253,the,O
254,attack,O
255,against,O
256,the,O
257,Irish,O
258,energy,O
259,networks,O
260,was,O
261,disclosed,O
262,shortly,O
263,after,O
264,the,O
265,FBI,O
266,and,O
267,Department,O
268,of,O
269,Homeland,O
270,Security,O
271,sent,O
272,a,O
273,joint,O
274,alert,O
275,to,O
276,the,O
277,energy,O
278,sector,O
279,warning,O
280,of,O
281,cyber,O
282,attacks,O
283,powered,O
284,by,O
285,Russian,O
286,nation,O
287,state,O
288,actors,O
289,against,O
290,the,O
291,US,O
292,nuclear,O
293,power,O
294,plants,O
295,.,O
296,According,O
297,to,O
298,the,O
299,alert,O
300,",",O
301,“,O
302,advanced,O
303,",",O
304,persistent,O
305,threat,O
306,actors,O
307,”,O
308,used,O
309,spear,O
310,phishing,O
311,message,O
312,to,O
313,steal,O
314,login,O
315,credentials,O
316,to,O
317,access,O
318,networks,O
319,of,O
320,companies,O
321,in,O
322,the,O
323,energy,O
324,industry,O
325,",",O
326,According,O
327,to,O
328,a,O
329,report,O
330,on,O
331,vulnerabilities,O
332,in,O
333,British,O
334,defence,O
335,released,O
336,by,O
337,the,O
338,Royal,O
339,United,O
340,Services,O
341,Institute,O
342,(,O
343,RUSI,O
344,),O
345,earlier,O
346,this,O
347,month,O
348,",",O
349,the,O
350,threat,O
351,of,O
352,cyber,O
353,attacks,O
354,continues,O
355,to,O
356,grow,O
357,especially,O
358,for,O
359,Western,O
360,satellite,O
361,infrastructures,O
362,.,O
363,Military,O
364,and,O
365,civilian,O
366,communications,B-Target
367,and,O
368,GPS,B-Target
369,system,I-Target
370,could,O
371,be,O
372,targeted,O
373,by,O
374,hackers,O
375,with,O
376,a,O
377,significant,O
378,impact,O
379,on,O
380,the,O
381,economy,O
382,of,O
383,the,O
384,country,O
385,.,O
386,Of,O
387,course,O
388,",",O
389,Russia,O
390,denied,O
391,state,O
392,-,O
393,sponsored,O
394,hackers,O
395,have,O
396,been,O
397,involved,O
398,in,O
399,attacks,O
400,against,O
401,Western,O
402,governments,O
403,or,O
404,Ukraine,O
405,.,O
406,President,O
407,Putin,O
408,blamed,O
409,patriotic,O
410,Russian,O
411,hackers,O
412,",",O
413,for,O
414,the,O
415,interference,O
416,with,O
417,the,O
418,2016,O
419,Presidential,O
420,Election,O
421,.,O
422,Pierluigi,O
423,Paganini,O
424,(,O
425,Security,O
426,Affairs,O
427,–,O
428,Russian,O
429,nation,O
430,-,O
431,state,O
432,actors,O
433,",",O
434,Ireland,O
435,),O
