,Text,Label
0,A,O
1,North,O
2,Korea,O
3,-,O
4,linked,O
5,APT,O
6,group,O
7,",",O
8,tracked,O
9,as,O
10,Andariel,B-Actor
11,Group,O
12,",",O
13,leveraged,O
14,an,O
15,ActiveX,O
16,zero,O
17,-,O
18,day,O
19,vulnerability,O
20,in,O
21,targeted,O
22,attacks,O
23,against,O
24,South,B-Target
25,Korean,I-Target
26,entities,O
27,.,O
28,According,O
29,to,O
30,a,O
31,report,O
32,published,O
33,by,O
34,South,O
35,Korean,O
36,cyber,O
37,-,O
38,security,O
39,firm,O
40,AhnLab,O
41,",",O
42,the,O
43,Andariel,B-Actor
44,Group,O
45,is,O
46,a,O
47,division,O
48,of,O
49,the,O
50,dreaded,O
51,Lazarus,B-Actor
52,APT,O
53,Group,O
54,",",O
55,it,O
56,already,O
57,exploited,O
58,ActiveX,O
59,vulnerabilities,O
60,in,O
61,past,O
62,attacks,O
63,The,O
64,attackers,O
65,exploited,O
66,at,O
67,least,O
68,nine,O
69,separate,O
70,ActiveX,O
71,vulnerabilities,O
72,",",O
73,including,O
74,a,O
75,new,O
76,zero,O
77,-,O
78,day,O
79,flaw,O
80,",",O
81,in,O
82,a,O
83,wave,O
84,of,O
85,watering,O
86,hole,O
87,attacks,O
88,aimed,O
89,to,O
90,infect,O
91,visitors,O
92,of,O
93,compromised,O
94,websites,O
95,with,O
96,a,O
97,backdoor,O
98,trojan,O
99,.,O
100,The,O
101,zero,O
102,-,O
103,day,O
104,vulnerability,O
105,seems,O
106,to,O
107,be,O
108,connected,O
109,to,O
110,a,O
111,series,O
112,of,O
113,attacks,O
114,against,O
115,Samsung,O
116,SDS,O
117,Acube,O
118,installations,O
119,.,O
120,Acube,O
121,is,O
122,an,O
123,application,O
124,developed,O
125,by,O
126,Samsung,O
127,’,O
128,s,O
129,enterprise,O
130,division,O
131,widely,O
132,used,O
133,in,O
134,South,O
135,Korean,O
136,enterprises,O
137,that,O
138,supports,O
139,ActiveX,O
140,controls,O
141,to,O
142,implement,O
143,interactive,O
144,features,O
145,.,O
146,“,O
147,According,O
148,to,O
149,the,O
150,security,O
151,industry,O
152,",",O
153,from,O
154,late,O
155,last,O
156,month,O
157,until,O
158,this,O
159,month,O
160,",",O
161,attacks,O
162,against,O
163,North,O
164,Korean,O
165,research,O
166,institutes,O
167,and,O
168,websites,O
169,have,O
170,been,O
171,spotlighted,O
172,.”,O
173,reported,O
174,the,O
175,local,O
176,media,O
177,DDaily,O
178,.,O
179,“,O
180,The,O
181,attacker,O
182,",",O
183,who,O
184,is,O
185,believed,O
186,to,O
187,be,O
188,carrying,O
189,the,O
190,Andaleri,O
191,Group,O
192,",",O
193,exploited,O
194,about,O
195,9,O
196,ActiveX,O
197,vulnerabilities,O
198,",",O
199,including,O
200,Samsung,O
201,SDS,O
202,“,O
203,eCube,O
204,"”,",O
205,and,O
206,tried,O
207,to,O
208,collect,O
209,information,O
210,through,O
211,a,O
212,water,O
213,ring,O
214,attack,O
215,.”,O
216,The,O
217,malicious,O
218,code,O
219,was,O
220,used,O
221,to,O
222,control,O
223,the,O
224,infected,O
225,systems,O
226,and,O
227,gather,O
228,intelligence,O
229,.,O
230,“,O
231,The,O
232,zero,O
233,-,O
234,day,O
235,vulnerability,O
236,has,O
237,been,O
238,found,O
239,in,O
240,this,O
241,attack,O
242,",",O
243,but,O
244,it,O
245,is,O
246,unclear,O
247,whether,O
248,the,O
249,attacker,O
250,actually,O
251,used,O
252,it,O
253,",”",O
254,said,O
255,a,O
256,government,O
257,official,O
258,from,O
259,the,O
260,Korea,O
261,Internet,O
262,&,O
263,Security,O
264,Agency,O
265,(,O
266,KISA,O
267,).,O
268,Operation,B-Campaign
269,GoldenAxe,I-Campaign
270,.,O
271,North,O
272,Korea,O
273,',O
274,s,O
275,cyber,O
276,attack,O
277,only,O
278,on,O
279,South,O
280,Korea,O
281,(,O
282,using,O
283,ActiveX,O
284,vuln,O
285,),O
286,from,O
287,2007,O
288,to,O
289,2018,O
290,.,O
291,pic,O
292,.,O
293,twitter,O
294,.,O
295,com,O
296,/,O
297,2u6QbxkDRa,O
298,—,O
299,Simon,O
300,Choi,O
301,(@,O
302,issuemakerslab,O
303,),O
304,May,O
305,29,O
306,",",O
307,2018,O
308,Samsung,O
309,addressed,O
310,the,O
311,Acube,O
312,zero,O
313,-,O
314,day,O
315,flaw,O
316,with,O
317,the,O
318,release,O
319,of,O
320,an,O
321,update,O
322,",",O
323,while,O
324,South,O
325,Korea,O
326,’,O
327,s,O
328,CERT,O
329,team,O
330,has,O
331,issued,O
332,a,O
333,security,O
334,advisory,O
335,for,O
336,the,O
337,zero,O
338,-,O
339,day,O
340,issue,O
341,.,O
342,North,O
343,Korea,O
344,-,O
345,linked,O
346,APT,O
347,groups,O
348,are,O
349,among,O
350,the,O
351,most,O
352,active,O
353,threat,O
354,actors,O
355,",",O
356,recently,O
357,the,O
358,US,O
359,-,O
360,CERT,O
361,issued,O
362,an,O
363,alert,O
364,on,O
365,two,O
366,malware,O
367,associated,O
368,with,O
369,North,O
370,Korea,O
371,-,O
372,linked,O
373,APT,O
374,Hidden,B-Actor
375,Cobra,I-Actor
376,",",O
377,the,O
378,Brambul,B-Actor
379,and,O
380,Joanap,B-Actor
381,.,O
382,Pierluigi,O
383,Paganini,O
384,(,O
385,Security,O
386,Affairs,O
387,–,O
388,ActiveX,O
389,zero,O
390,-,O
391,day,O
392,",",O
393,North,O
394,Korea,O
395,),O
396,Share,O
397,On,O
