,Text,Label
0,Malware,O
1,researchers,O
2,at,O
3,security,O
4,firm,O
5,ProofPoint,O
6,reported,O
7,the,O
8,Chinese,O
9,TA459,B-Actor
10,APT,O
11,has,O
12,exploited,O
13,the,O
14,CVE,O
15,-,O
16,2017,O
17,-,O
18,0199,O
19,vulnerability,O
20,to,O
21,target,O
22,Financial,B-Target
23,firms,I-Target
24,.,O
25,The,O
26,notorious,O
27,cyber,O
28,espionage,O
29,group,O
30,tracked,O
31,as,O
32,TA459,B-Actor
33,APT,O
34,has,O
35,targeted,O
36,analysts,O
37,working,O
38,at,O
39,major,O
40,financial,O
41,firms,O
42,using,O
43,the,O
44,recently,O
45,patched,O
46,CVE,O
47,-,O
48,2017,O
49,-,O
50,0199,O
51,Microsoft,O
52,Office,O
53,vulnerability,O
54,.,O
55,Experts,O
56,at,O
57,Proofpoint,O
58,published,O
59,a,O
60,detailed,O
61,analysis,O
62,of,O
63,the,O
64,espionage,O
65,campaign,O
66,conducted,O
67,by,O
68,the,O
69,TA459,B-Actor
70,APT,O
71,group,O
72,against,O
73,military,B-Target
74,and,O
75,aerospace,B-Target
76,organizations,O
77,in,O
78,Russia,O
79,and,O
80,Belarus,O
81,.,O
82,“,O
83,Proofpoint,O
84,is,O
85,tracking,O
86,this,O
87,attacker,O
88,",",O
89,believed,O
90,to,O
91,operate,O
92,out,O
93,of,O
94,China,O
95,",",O
96,as,O
97,TA459,B-Actor
98,.,O
99,The,O
100,actor,O
101,typically,O
102,targets,O
103,Central,O
104,Asian,O
105,countries,O
106,",",O
107,Russia,O
108,",",O
109,Belarus,O
110,",",O
111,Mongolia,O
112,",",O
113,and,O
114,others,O
115,.”,O
116,reads,O
117,the,O
118,analysis,O
119,published,O
120,by,O
121,Proofpoint,O
122,.,O
123,“,O
124,TA549,B-Actor
125,possesses,O
126,a,O
127,diverse,O
128,malware,O
129,arsenal,O
130,including,O
131,PlugX,B-Malware
132,",",O
133,NetTraveler,B-Malware
134,",",O
135,and,O
136,ZeroT,B-Malware
137,”,O
138,The,O
139,TA459,B-Actor
140,APT,O
141,group,O
142,has,O
143,been,O
144,active,O
145,since,O
146,at,O
147,least,O
148,2013,O
149,",",O
150,the,O
151,hackers,O
152,leveraged,O
153,several,O
154,malware,O
155,in,O
156,their,O
157,campaign,O
158,",",O
159,including,O
160,NetTraveler,B-Malware
161,",",O
162,PlugX,B-Malware
163,",",O
164,Saker,B-Malware
165,",",O
166,Netbot,B-Malware
167,",",O
168,DarkStRat,B-Malware
169,",",O
170,and,O
171,ZeroT,B-Malware
172,.,O
173,The,O
174,hackers,O
175,most,O
176,focused,O
177,their,O
178,efforts,O
179,on,O
180,spying,O
181,on,O
182,organizations,O
183,in,O
184,Russia,O
185,and,O
186,neighboring,O
187,countries,O
188,.,O
189,The,O
190,attacks,O
191,conducted,O
192,by,O
193,the,O
194,TA459,B-Actor
195,APT,O
196,group,O
197,were,O
198,apparently,O
199,aimed,O
200,at,O
201,analysts,O
202,covering,O
203,the,O
204,telecommunications,B-Target
205,industry,O
206,",",O
207,Proofpoint,O
208,researchers,O
209,speculate,O
210,this,O
211,latest,O
212,campaign,O
213,is,O
214,likely,O
215,a,O
216,continuation,O
217,of,O
218,the,O
219,campaign,O
220,they,O
221,uncovered,O
222,in,O
223,the,O
224,summer,O
225,of,O
226,2015,O
227,.,O
228,“,O
229,Proofpoint,O
230,researchers,O
231,recently,O
232,observed,O
233,a,O
234,campaign,O
235,targeting,O
236,telecom,B-Target
237,and,O
238,military,B-Target
239,in,O
240,Russia,O
241,.,O
242,Beginning,O
243,in,O
244,July,O
245,2015,O
246,(,O
247,and,O
248,possibly,O
249,earlier,O
250,"),",O
251,the,O
252,attack,O
253,continued,O
254,into,O
255,August,O
256,”,O
257,wrote,O
258,Proofpoint,O
259,.,O
260,The,O
261,TA459,B-Actor
262,APT,O
263,leveraged,O
264,spear,O
265,-,O
266,phishing,O
267,emails,O
268,using,O
269,weaponized,O
270,Word,O
271,document,O
272,that,O
273,trigger,O
274,the,O
275,CVE,O
276,-,O
277,2017,O
278,-,O
279,0199,O
280,flaw,O
281,.,O
282,The,O
283,hackers,O
284,started,O
285,exploiting,O
286,the,O
287,Office,O
288,flaw,O
289,just,O
290,a,O
291,few,O
292,days,O
293,after,O
294,Microsoft,O
295,released,O
296,a,O
297,fix,O
298,.,O
299,When,O
300,victims,O
301,open,O
302,the,O
303,decoy,O
304,document,O
305,",",O
306,an,O
307,HTML,O
308,application,O
309,(,O
310,HTA,O
311,),O
312,file,O
313,disguised,O
314,as,O
315,an,O
316,RTF,O
317,document,O
318,is,O
319,downloaded,O
320,.,O
321,The,O
322,attack,O
323,exploits,O
324,PowerShell,O
325,to,O
326,download,O
327,and,O
328,executes,O
329,a,O
330,script,O
331,that,O
332,fetches,O
333,and,O
334,runs,O
335,the,O
336,ZeroT,B-Malware
337,downloader,O
338,.,O
339,Proofpoint,O
340,noticed,O
341,some,O
342,improvements,O
343,in,O
344,the,O
345,last,O
346,ZeroT,B-Malware
347,version,O
348,such,O
349,as,O
350,the,O
351,use,O
352,of,O
353,a,O
354,legitimate,O
355,McAfee,O
356,utility,O
357,for,O
358,sideloading,O
359,instead,O
360,of,O
361,a,O
362,Norman,O
363,Safeground,O
364,utility,O
365,.,O
366,“,O
367,The,O
368,attack,O
369,group,O
370,has,O
371,made,O
372,incremental,O
373,changes,O
374,to,O
375,ZeroT,B-Malware
376,since,O
377,our,O
