,Text,Label
0,Kaspersky,O
1,Lab,O
2,publishes,O
3,a,O
4,full,O
5,technical,O
6,report,O
7,related,O
8,to,O
9,hack,O
10,of,O
11,its,O
12,antivirus,O
13,software,O
14,to,O
15,steal,O
16,NSA,O
17,hacking,O
18,code,O
19,.,O
20,In,O
21,October,O
22,",",O
23,anonymous,O
24,source,O
25,claimed,O
26,that,O
27,in,O
28,2015,O
29,the,O
30,Russian,O
31,intelligence,O
32,stole,O
33,NSA,O
34,cyber,O
35,weapons,O
36,from,O
37,the,O
38,PC,O
39,of,O
40,one,O
41,of,O
42,its,O
43,employees,O
44,that,O
45,was,O
46,running,O
47,the,O
48,Kaspersky,O
49,antivirus,O
50,.,O
51,Kaspersky,O
52,denies,O
53,any,O
54,direct,O
55,involvement,O
56,and,O
57,provided,O
58,further,O
59,details,O
60,about,O
61,the,O
62,hack,O
63,",",O
64,but,O
65,it,O
66,wasn,O
67,’,O
68,t,O
69,a,O
70,good,O
71,period,O
72,for,O
73,the,O
74,firm,O
75,.,O
76,In,O
77,September,O
78,",",O
79,the,O
80,US,O
81,Government,O
82,banned,O
83,the,O
84,Russian,O
85,security,O
86,firm,O
87,from,O
88,all,O
89,federal,O
90,government,O
91,systems,O
92,.,O
93,The,O
94,PC,O
95,was,O
96,hacked,O
97,after,O
98,the,O
99,NSA,O
100,employee,O
101,installed,O
102,a,O
103,backdoored,O
104,key,O
105,generator,O
106,for,O
107,a,O
108,pirated,O
109,copy,O
110,of,O
111,Microsoft,O
112,Office,O
113,.,O
114,Kaspersky,O
115,Lab,O
116,",",O
117,published,O
118,in,O
119,October,O
120,a,O
121,detailed,O
122,report,O
123,on,O
124,the,O
125,case,O
126,that,O
127,explains,O
128,how,O
129,cyber,O
130,spies,O
131,could,O
132,have,O
133,easily,O
134,stolen,O
135,the,O
136,software,O
137,exploits,O
138,from,O
139,the,O
140,NSA,O
141,employee,O
142,’,O
143,s,O
144,Windows,O
145,PC,O
146,.,O
147,In,O
148,October,O
149,many,O
150,media,O
151,accused,O
152,Kaspersky,O
153,of,O
154,helping,O
155,the,O
156,Russian,O
157,intelligence,O
158,for,O
159,the,O
160,detection,O
161,of,O
162,the,O
163,US,O
164,cyber,O
165,-,O
166,weapons,O
167,on,O
168,the,O
169,PC,O
170,via,O
171,its,O
172,security,O
173,solutions,O
174,",",O
175,but,O
176,according,O
177,to,O
178,the,O
179,security,O
180,firm,O
181,the,O
182,situation,O
183,is,O
184,quite,O
185,different,O
186,.,O
187,According,O
188,to,O
189,the,O
190,telemetry,O
191,logs,O
192,collected,O
193,by,O
194,the,O
195,Russian,O
196,firm,O
197,",",O
198,the,O
199,staffer,O
200,temporary,O
201,switched,O
202,off,O
203,the,O
